"book","chapter","verse","edition","unique_id","text","nltext","bgmtext","lemma","bgmpos"
"Ev","6","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",988,"ὧν","ὧν","ὅς@rrgmp","ὅς","rrgmp"
"Ev","6","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",989,"ἐλπίζετε","ἐλπίζετε","ἐλπίζω@vipa2p","ἐλπίζω","vipa2p"
"Ev","6","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",990,"λαβεῖν","λαβεῖν","λαμβάνω@vnaa","λαμβάνω","vnaa"
"Ev","6","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",991,"ποία","ποία","ποῖος@aqnfsn","ποῖος","aqnfsn"
"Ev","6","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",992,"ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p"
"Ev","6","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",993,"χάρις","χάρις","χάρις@nnfsc","χάρις","nnfsc"
"Ev","6","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",994,"ἐστίν","ἐστίν","εἰμί@vipa3s","εἰμί","vipa3s"
"Ev","6","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",995,";",";",";",";",";"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",996,"πλὴν","πλὴν","πλήν@cc","πλήν","cc"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",997,"δανίζετε","δανίζετε","δανίζω@vdpa2p","δανίζω","vdpa2p"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",998,"μηδὲν","μηδὲν","μηδείς@rians","μηδείς","rians"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",999,"ἀπελπίζοντες","ἀπελπίζοντες","ἀπελπίζω@vppanmp","ἀπελπίζω","vppanmp"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1000,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1001,"ἔσεσθε","ἔσεσθε","εἰμί@vifm2p","εἰμί","vifm2p"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1002,"υἱοὶ","υἱοὶ","υἱός@nnmpc","υἱός","nnmpc"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1003,"θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1004,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1005,"αὐτὸς","αὐτὸς","αὐτός@rtnms","αὐτός","rtnms"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1006,"χρηστός","χρηστός","χρηστός@annmsn","χρηστός","annmsn"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1007,"ἐστιν","ἐστιν","εἰμί@vipa3s","εἰμί","vipa3s"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1008,"ἐπὶ","ἐπὶ","ἐπί@pa","ἐπί","pa"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1009,"τοὺς","τοὺς","ὁ@damp","ὁ","damp"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1010,"ἀχαρίστους","ἀχαρίστους","ἀχάριστος@anampn","ἀχάριστος","anampn"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1011,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1012,"πονηρούς","πονηρούς","πονηρός@anampn","πονηρός","anampn"
"Ev","6","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1013,".",".",".",".","."
"Ev","6","36","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1014,"γίνεσθε","γίνεσθε","γίνομαι@vdpm2p","γίνομαι","vdpm2p"
"Ev","6","36","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1015,"οἰκτίρμονες","οἰκτίρμονες","οἰκτίρμων@annmpn","οἰκτίρμων","annmpn"
"Ev","6","36","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1016,"καθὼς","καθὼς","καθώς@cs","καθώς","cs"
"Ev","6","36","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1017,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","6","36","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1018,"πατὴρ","πατὴρ","πατήρ@nnmsc","πατήρ","nnmsc"
"Ev","6","36","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1019,"ὑμῶν","ὑμῶν","σύ@rpg-p","σύ","rpg-p"
"Ev","6","36","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1020,"ὑμῶν","ὑμῶν","σύ@rpg-p","σύ","rpg-p"
"Ev","6","36","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1021,"οἰκτίρμων","οἰκτίρμων","οἰκτίρμων@annmsn","οἰκτίρμων","annmsn"
"Ev","6","36","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1022,"ἐστίν","ἐστίν","εἰμί@vipa3s","εἰμί","vipa3s"
"Ev","6","36","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1023,".",".",".",".","."
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1024,"μὴ","μὴ","μή@x","μή","x"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1025,"κρίνετε","κρίνετε","κρίνω@vdpa2p","κρίνω","vdpa2p"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1026,"ἵνα","ἵνα","ἵνα@cs","ἵνα","cs"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1027,"μὴ","μὴ","μή@x","μή","x"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1028,"κριθῆτε","κριθῆτε","κρίνω@vsap2p","κρίνω","vsap2p"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1029,"·","·","·","·","·"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1030,"μὴ","μὴ","μή@x","μή","x"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1031,"καταδικάζετε","καταδικάζετε","καταδικάζω@vdpa2p","καταδικάζω","vdpa2p"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1032,"ἵνα","ἵνα","ἵνα@cs","ἵνα","cs"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1033,"μὴ","μὴ","μή@x","μή","x"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1034,"καταδικασθῆτε","καταδικασθῆτε","καταδικάζω@vsap2p","καταδικάζω","vsap2p"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1035,".",".",".",".","."
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1036,"ἀπολύετε","ἀπολύετε","ἀπολύω@vdpa2p","ἀπολύω","vdpa2p"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1037,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1038,"ἀπολυθήσεσθε","ἀπολυθήσεσθε","ἀπολύω@vifp2p","ἀπολύω","vifp2p"
"Ev","6","37","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1039,".",".",".",".","."
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1040,"δίδοτε","δίδοτε","δίδωμι@vipa2p","δίδωμι","vipa2p"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1041,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1042,"δοθήσεται","δοθήσεται","δίδωμι@vifp3s","δίδωμι","vifp3s"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1043,"ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1044,",",",",",",",",","
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1045,"μέτρον","μέτρον","μέτρον@nansc","μέτρον","nansc"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1046,"καλὸν","καλὸν","καλός@anansn","καλός","anansn"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1047,"πεπιεσμένον","πεπιεσμένον","πιέζω@vpxpans","πιέζω","vpxpans"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1048,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1049,"ὑπερεκχυννόμενον","ὑπερεκχυννόμενον","ὑπερεκχύννω@vpppans","ὑπερεκχύννω","vpppans"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1050,"δώσουσιν","δώσουσιν","δίδωμι@vifa3p","δίδωμι","vifa3p"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1051,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1052,"τὸν","τὸν","ὁ@dams","ὁ","dams"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1053,"κόλπον","κόλπον","κόλπος@namsc","κόλπος","namsc"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1054,"ὑμῶν","ὑμῶν","σύ@rpg-p","σύ","rpg-p"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1055,".",".",".",".","."
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1056,"ᾧ","ᾧ","ὅς@rrdns","ὅς","rrdns"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1057,"μέτρῳ","μέτρῳ","μέτρον@ndnsc","μέτρον","ndnsc"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1058,"μετρεῖτε","μετρεῖτε","μετρέω@vipa2p","μετρέω","vipa2p"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1059,"ἀντιμετρηθήσεται","ἀντιμετρηθήσεται","ἀντιμετρέω@vifp3s","ἀντιμετρέω","vifp3s"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1060,"ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p"
"Ev","6","38","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1061,".",".",".",".","."
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1062,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1063,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1064,"καὶ","καὶ","καί@b","καί","b"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1065,"παραβολὴν","παραβολὴν","παραβολή@nafsc","παραβολή","nafsc"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1066,"αὐτοῖς","αὐτοῖς","αὐτός@rpdmp","αὐτός","rpdmp"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1067,"·","·","·","·","·"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1068,"μήτι","μήτι","μήτι@x","μήτι","x"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1069,"δύναται","δύναται","δύναμαι@vipm3s","δύναμαι","vipm3s"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1070,"τυφλὸς","τυφλὸς","τυφλός@annmsn","τυφλός","annmsn"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1071,"τυφλὸν","τυφλὸν","τυφλός@anamsn","τυφλός","anamsn"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1072,"ὁδηγεῖν","ὁδηγεῖν","ὁδηγέω@vnpa","ὁδηγέω","vnpa"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1073,";",";",";",";",";"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1074,"οὐχὶ","οὐχὶ","οὐχί@b","οὐχί","b"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1075,"ἀμφότεροι","ἀμφότεροι","ἀμφότεροι@annmpn","ἀμφότεροι","annmpn"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1076,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1077,"βόθυνον","βόθυνον","βόθυνος@namsc","βόθυνος","namsc"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1078,"ἐμπεσοῦνται","ἐμπεσοῦνται","ἐμπίπτω@vifm3p","ἐμπίπτω","vifm3p"
"Ev","6","39","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1079,";",";",";",";",";"
"Ev","6","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1080,"οὐκ","οὐκ","οὐ@b","οὐ","b"
"Ev","6","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1081,"ἔστιν","ἔστινν","εἰμί@vipa3s","εἰμί","vipa3s"
"Ev","6","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1082,"μαθητὴς","μαθητὴς","μαθητής@nnmsc","μαθητής","nnmsc"
"Ev","6","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1083,"ὑπὲρ","ὑπὲρ","ὑπέρ@pa","ὑπέρ","pa"
"Ev","6","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1084,"τὸν","τὸν","ὁ@dams","ὁ","dams"
"Ev","6","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1085,"διδάσκαλον","διδάσκαλον","διδάσκαλος@namsc","διδάσκαλος","namsc"
"Ev","6","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1086,".",".",".",".","."
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1087,"πῶς","πῶς","πῶς@b","πῶς","b"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1088,"δύνασαι","δύνασαι","δύναμαι@vipm2s","δύναμαι","vipm2s"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1089,"λέγειν","λέγειν","λέγω@vnpa","λέγω","vnpa"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1090,"τῷ","τῷ","ὁ@ddms","ὁ","ddms"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1091,"ἀδελφῷ","ἀδελφῷ","ἀδελφός@ndmsc","ἀδελφός","ndmsc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1092,"σου","σου","σύ@rpg-s","σύ","rpg-s"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1093,"·","·","·","·","·"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1094,"ἀδελφέ","ἀδελφέ","ἀδελφός@nvmsc","ἀδελφός","nvmsc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1095,"ἄφες","ἄφες","ἀφίημι@vdaa2s","ἀφίημι","vdaa2s"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1096,"ἐκβάλω","ἐκβάλω","ἐκβάλλω@vsaa1s","ἐκβάλλω","vsaa1s"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1097,"τὸ","τὸ","ὁ@dans","ὁ","dans"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1098,"κάρφος","κάρφος","κάρφος@nansc","κάρφος","nansc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1099,"τὸ","τὸ","ὁ@dans","ὁ","dans"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1100,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1101,"τῷ","τῷ","ὁ@ddns","ὁ","ddns"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1102,"ὀφθαλμῷ","ὀφθαλμῷ","ὀφθαλμός@ndmsc","ὀφθαλμός","ndmsc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1103,"σου","σου","σύ@rpg-s","σύ","rpg-s"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1104,"αὐτὸς","αὐτὸς","αὐτός@rtnms","αὐτός","rtnms"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1105,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1106,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1107,"τῷ","τῷ","ὁ@ddns","ὁ","ddns"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1108,"ὀφθαλμῷ","ὀφθαλμῷ","ὀφθαλμός@ndmsc","ὀφθαλμός","ndmsc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1109,"σου","σου","σύ@rpg-s","σύ","rpg-s"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1110,"δοκὸν","δοκὸν","δοκός@nafsc","δοκός","nafsc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1111,"οὐ","οὐ","οὐ@b","οὐ","b"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1112,"βλέπων","βλέπων","βλέπω@vppanms","βλέπω","vppanms"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1113,";",";",";",";",";"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1114,"ὑποκριτά","ὑποκριτά","ὑποκριτής@nvmsc","ὑποκριτής","nvmsc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1115,".",".",".",".","."
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1116,"ἔκβαλε","ἔκβαλε","ἐκβάλλω@vdaa2s","ἐκβάλλω","vdaa2s"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1117,"πρῶτον","πρῶτον","πρῶτος@b","πρῶτος","b"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1118,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1119,"δοκὸν","δοκὸν","δοκός@nafsc","δοκός","nafsc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1120,"ἐκ","ἐκ","ἐκ@pg","ἐκ","pg"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1121,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1122,"ὀφθαλμοῦ","ὀφθαλμοῦ","ὀφθαλμός@ngmsc","ὀφθαλμός","ngmsc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1123,"σοῦ","σοῦ","σύ@rpg-s","σύ","rpg-s"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1124,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1125,"τότε","τότε","τότε@b","τότε","b"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1126,"διαβλέψεις","διαβλέψεις","διαβλέπω@vifa2s","διαβλέπω","vifa2s"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1127,"τὸ","τὸ","ὁ@dans","ὁ","dans"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1128,"κάρφος","κάρφος","κάρφος@nansc","κάρφος","nansc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1129,"τὸ","τὸ","ὁ@dans","ὁ","dans"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1130,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1131,"τῷ","τῷ","ὁ@ddns","ὁ","ddns"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1132,"ὀφθαλμῷ","ὀφθαλμῷ","ὀφθαλμός@ndmsc","ὀφθαλμός","ndmsc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1133,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1134,"ἀδελφοῦ","ἀδελφοῦ","ἀδελφός@ngmsc","ἀδελφός","ngmsc"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1135,"σου","σου","σύ@rpg-s","σύ","rpg-s"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1136,"ἐκβαλεῖν","ἐκβαλεῖν","ἐκβάλλω@vnaa","ἐκβάλλω","vnaa"
"Ev","6","42","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1137,".",".",".",".","."
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1138,"οὐ","οὐ","οὐ@b","οὐ","b"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1139,"δύναται","δύναται","δύναμαι@vipm3s","δύναμαι","vipm3s"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1140,"δένδρον","δένδρον","δένδρον@nnnsc","δένδρον","nnnsc"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1141,"καλὸν","καλὸν","καλός@annnsn","καλός","annnsn"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1142,"καρποὺς","καρποὺς","καρπός@nampc","καρπός","nampc"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1143,"κακοὺς","κακοὺς","κακός@anampn","κακός","anampn"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1144,"ἐνεγκεῖν","ἐνεγκεῖν","φέρω@vnaa","φέρω","vnaa"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1145,"·","·","·","·","·"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1146,"οὐδὲ","οὐδὲ","οὐδέ@cc","οὐδέ","cc"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1147,"δένδρον","δένδρον","δένδρον@nnnsc","δένδρον","nnnsc"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1148,"σαπρὸν","σαπρὸν","σαπρός@annnsn","σαπρός","annnsn"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1149,"καρποὺς","καρποὺς","καρπός@namsc","καρπός","namsc"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1150,"καλοὺς","καλοὺς","καλός@anamsn","καλός","anamsn"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1151,"ἐνεγκεῖν","ἐνεγκεῖν","φέρω@vnaa","φέρω","vnaa"
"Ev","6","43","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1152,".",".",".",".","."
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1153,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1154,"ἀγαθὸς","ἀγαθὸς","ἀγαθός@annmsn","ἀγαθός","annmsn"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1155,"ἄνθρωπος","ἄνθρωπος","ἄνθρωπος@nnmsc","ἄνθρωπος","nnmsc"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1156,"ἐκ","ἐκ","ἐκ@pg","ἐκ","pg"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1157,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1158,"ἀγαθοῦ","ἀγαθοῦ","ἀγαθός@angmsn","ἀγαθός","angmsn"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1159,"θησαυροῦ","θησαυροῦ","θησαυρός@ngmsc","θησαυρός","ngmsc"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1160,"τῆς","τῆς","ὁ@dgfs","ὁ","dgfs"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1161,"καρδίας","καρδίας","καρδία@ngfsc","καρδία","ngfsc"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1162,"προφέρει","προφέρει","προφέρω@vipa3s","προφέρω","vipa3s"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1163,"τὸ","τὸ","ὁ@dans","ὁ","dans"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1164,"ἀγαθόν","ἀγαθόν","ἀγαθός@anansn","ἀγαθός","anansn"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1165,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1166,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1167,"πονηρὸς","πονηρὸς","πονηρός@annmsn","πονηρός","annmsn"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1168,"ἐκ","ἐκ","ἐκ@pg","ἐκ","pg"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1169,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1170,"πονηροῦ","πονηροῦ","πονηρός@angmsn","πονηρός","angmsn"
"Ev","6","45","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1171,"προφέρει","προφέρει","προφέρω@vipa3s","προφέρω","vipa3s"
