"book","chapter","verse","edition","unique_id","align_id","text","nltext","bgmtext","lemma","bgmpos"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13819,11982,"πολὺ","πολὺ","πολύς@annnsn","πολύς","annnsn"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13820,11983,"πλῆθος","πλῆθος","πλῆθος@nnnsc","πλῆθος","nnnsc"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13821,11984,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13822,11985,"λαοῦ","λαοῦ","λαός@ngmsc","λαός","ngmsc"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13823,11986,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13824,11987,"γυναῖκες","γυναῖκες","γυνή@nnfpc","γυνή","nnfpc"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13825,11988,"αἳ","αἳ","ὅς@rrnfp","ὅς","rrnfp"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13826,11989,"ἐκόπτοντο","ἐκόπτοντο","κόπτω@viim3p","κόπτω","viim3p"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13827,11990,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13828,11991,"ἐθρήνουν","ἐθρήνουν","θρηνέω@viia3p","θρηνέω","viia3p"
"Ev","23","27","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13829,11992,"αὐτόν","αὐτόν","αὐτός@rpams","αὐτός","rpams"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13831,11993,"στραφεὶς","στραφεὶς","στρέφω@vpapnms","στρέφω","vpapnms"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13832,11994,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13833,11995,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13834,11996,"Ἰησοῦς","Ἰησοῦς","Ἰησοῦς@nnmsp","Ἰησοῦς","nnmsp"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13835,11997,"πρὸς","πρὸς","πρός@pa","πρός","pa"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13836,11998,"αὐτὰς","αὐτὰς","αὐτός@rpafp","αὐτός","rpafp"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13837,11999,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13839,12000,"Θυγατέρες","θυγατέρες","θυγάτηρ@nvfpc","θυγάτηρ","nvfpc"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13840,12001,"Ἰερουσαλήμ","Ἰερουσαλήμ","Ἰερουσαλήμ@ngfsp","Ἰερουσαλήμ","ngfsp"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13842,12002,"μὴ","μὴ","μή@x","μή","x"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13843,12003,"κλαίετε","κλαίετε","κλαίω@vdpa2p","κλαίω","vdpa2p"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13844,12004,"ἐμέ","ἐμέ","ἐγώ@rpa-s","ἐγώ","rpa-s"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13845,12005,"μηδὲ","μηδὲ","μηδέ@x","μηδέ","x"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13846,12006,"πενθεῖτε","πενθεῖτε","πενθέω@vdpa2p","πενθέω","vdpa2p"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13848,12007,"πλὴν","πλὴν","πλήν@cc","πλήν","cc"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13849,12008,"ἑαυτὰς","ἑαυτὰς","ἑαυτοῦ@rxafp","ἑαυτοῦ","rxafp"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13850,12009,"κλαίετε","κλαίετε","κλαίω@vdpa2p","κλαίω","vdpa2p"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13851,12010,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13852,12011,"τὰ","τὰ","ὁ@danp","ὁ","danp"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13853,12012,"τέκνα","τέκνα","τέκνον@nanpc","τέκνον","nanpc"
"Ev","23","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13854,12013,"ὑμῶν","ὑμῶν","σύ@rpg-p","σύ","rpg-p"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13856,12014,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13857,12015,"ἐλεύσονται","ἐλεύσονται","ἔρχομαι@vifm3p","ἔρχομαι","vifm3p"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13858,12016,"ἡμέραι","ἡμέραι","ἡμέρα@nnfpc","ἡμέρα","nnfpc"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13859,12017,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13860,12018,"αἷς","αἷς","ὅς@rrdfp","ὅς","rrdfp"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13861,12019,"ἐροῦσιν","ἐροῦσιν","λέγω@vifa3p","λέγω","vifa3p"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13863,12020,"Μακάριαι","μακάριαι","μακάριος@annfpn","μακάριος","annfpn"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13864,12021,"αἱ","αἱ","ὁ@dnfp","ὁ","dnfp"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13865,12022,"στεῖραι","στεῖραι","στεῖρα@nnfpc","στεῖρα","nnfpc"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13866,12023,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13867,12024,"αἱ","αἱ","ὁ@dnfp","ὁ","dnfp"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13868,12025,"κοιλίαι","κοιλίαι","κοιλία@nnfpc","κοιλία","nnfpc"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13869,12026,"αἳ","αἳ","ὅς@rrnfp","ὅς","rrnfp"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13870,12027,"οὐκ","οὐκ","οὐ@b","οὐ","b"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13871,12028,"ἐγέννησαν","ἐγέννησαν","γεννάω@viaa3p","γεννάω","viaa3p"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13872,12029,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13873,12030,"μαστοὶ","μαστοὶ","μαστός@nnmpc","μαστός","nnmpc"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13874,12031,"οἳ","οἳ","ὅς@rrnmp","ὅς","rrnmp"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13875,12032,"οὐκ","οὐκ","οὐ@b","οὐ","b"
"Ev","23","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13876,12033,"ἐξέθρεψαν","ἐξέθρεψαν","τρέφω@viaa3p","τρέφω","viaa3p"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13878,12034,"τότε","τότε","τότε@b","τότε","b"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13879,12035,"ἄρξονται","ἄρξονται","ἄρχω@vifm3p","ἄρχω","vifm3p"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13880,12036,"λέγειν","λέγειν","λέγω@vnpa","λέγω","vnpa"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13881,12037,"τοῖς","τοῖς","ὁ@ddnp","ὁ","ddnp"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13882,12038,"ὄρεσιν","ὄρεσιν","ὄρος@ndnpc","ὄρος","ndnpc"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13884,12039,"Πέσετε","πέσετε","πίπτω@vdaa2p","πίπτω","vdaa2p"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13885,12040,"ἐφ᾽","ἐπὶ","ἐπί@pa","ἐπί","pa"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13886,12041,"ἡμᾶς","ἡμᾶς","ἐγώ@rpa-p","ἐγώ","rpa-p"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13888,12042,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13889,12043,"τοῖς","τοῖς","ὁ@ddmp","ὁ","ddmp"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13890,12044,"βουνοῖς","βουνοῖς","βουνός@ndmpc","βουνός","ndmpc"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13892,12045,"Καλύψατε","καλύψατε","καλύπτω@vdaa2p","καλύπτω","vdaa2p"
"Ev","23","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13893,12046,"ἡμᾶς","ἡμᾶς","ἐγώ@rpa-p","ἐγώ","rpa-p"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13895,12047,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13896,12048,"εἰ","εἰ","εἰ@cs","εἰ","cs"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13897,12049,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13898,12050,"τῷ","τῷ","ὁ@ddns","ὁ","ddns"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13899,12051,"ὑγρῷ","ὑγρῷ","ὑγρός@andnsn","ὑγρός","andnsn"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13900,12052,"ξύλῳ","ξύλῳ","ξύλον@ndnsc","ξύλον","ndnsc"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13901,12053,"ταῦτα","ταῦτα","οὗτος@rdanp","οὗτος","rdanp"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13902,12054,"ποιοῦσιν","ποιοῦσιν","ποιέω@vipa3p","ποιέω","vipa3p"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13904,12055,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13905,12056,"τῷ","τῷ","ὁ@ddns","ὁ","ddns"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13906,12057,"ξηρῷ","ξηρῷ","ξηρός@andnsn","ξηρός","andnsn"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13907,12058,"τί","τί","τίς@rqnns","τίς","rqnns"
"Ev","23","31","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13908,12059,"γένησεται","γένησεται","γίνομαι@vifm3s","γίνομαι","vifm3s"
"Ev","23","32","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13910,12060,"Ἤγοντο","ἤγοντο","ἄγω@viip3p","ἄγω","viip3p"
"Ev","23","32","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13911,12061,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","23","32","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13912,12062,"καὶ","καὶ","καί@b","καί","b"
"Ev","23","32","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13913,12063,"κακοῦργοι","κακοῦργοι","κακοῦργος@annmpn","κακοῦργος","annmpn"
"Ev","23","32","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13914,12064,"δύο","δύο","δύο@acnmpn","δύο","acnmpn"
"Ev","23","32","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13915,12065,"σὺν","σὺν","σύν@pd","σύν","pd"
"Ev","23","32","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13916,12066,"αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms"
"Ev","23","32","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13917,12067,"ἀναιρεθῆναι","ἀναιρεθῆναι","ἀναιρέω@vnap","ἀναιρέω","vnap"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13919,12068,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13920,12069,"ἐλθόντες","ἐλθόντες","ἔρχομαι@vpaanmp","ἔρχομαι","vpaanmp"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13921,12070,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13922,12071,"τόπον","τόπον","τόπος@namsc","τόπος","namsc"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13923,12072,"λεγόμενον","λεγόμενον","λέγω@vpppams","λέγω","vpppams"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13924,12073,"Κρανίου","Κρανίου","κρανίον@ngnsc","κρανίον","ngnsc"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13925,12074,"τόπος","τόπος","τόπος@nnmsc","τόπος","nnmsc"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13926,12075,"ἐσταύρωσαν","ἐσταύρωσαν","σταυρόω@viaa3p","σταυρόω","viaa3p"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13927,12076,"αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13928,12077,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13929,12078,"τοὺς","τοὺς","ὁ@damp","ὁ","damp"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13930,12079,"κακούργους","κακούργους","κακοῦργος@anampn","κακοῦργος","anampn"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13931,12080,"ὁμοῦ","ὁμοῦ","ὁμοῦ@b","ὁμοῦ","b"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13933,12081,"ὃν","ὃν","ὅς@rrams","ὅς","rrams"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13934,12082,"μὲν","μὲν","μέν@x","μέν","x"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13935,12083,"ἐκ","ἐκ","ἐκ@pg","ἐκ","pg"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13936,12084,"δεξιῶν","δεξιῶν","δεξιός@angnpn","δεξιός","angnpn"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13937,12085,"ὃν","ὃν","ὅς@rrams","ὅς","rrams"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13938,12086,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13939,12087,"ἐξ","ἐξ","ἐκ@pg","ἐκ","pg"
"Ev","23","33","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13940,12088,"ἀριστερῶν","ἀριστερῶν","ἀριστερός@angnpn","ἀριστερός","angnpn"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13942,12089,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13943,12090,"εἱστήκει","εἱστήκει","ἵστημι@viya3s","ἵστημι","viya3s"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13944,12091,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13945,12092,"λαὸς","λαὸς","λαός@nnmsc","λαός","nnmsc"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13946,12093,"θεωρῶν","θεωρῶν","θεωρέω@vppanms","θεωρέω","vppanms"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13948,12094,"ἐμυκτήριζον","ἐμυκτήριζον","μυκτηρίζω@viia3p","μυκτηρίζω","viia3p"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13949,12095,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13950,12096,"αὐτόν","αὐτόν","αὐτός@rpams","αὐτός","rpams"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13951,12097,"καὶ","καὶ","καί@b","καί","b"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13952,12098,"ἔλεγον","ἔλεγον","λέγω@viia3p","λέγω","viia3p"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13953,12099,"αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13955,12100,"Ἄλλους","ἄλλους","ἄλλος@aiampn","ἄλλος","aiampn"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13956,12101,"ἔσωσας","ἔσωσας","σῴζω@viaa2s","σῴζω","viaa2s"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13958,12102,"σεαυτὸν","σεαυτὸν","σεαυτοῦ@rxams","σεαυτοῦ","rxams"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13959,12103,"σῶσον","σῶσον","σῴζω@vdaa2s","σῴζω","vdaa2s"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13961,12104,"εἰ","εἰ","εἰ@cs","εἰ","cs"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13962,12105,"υἱὸς","υἱὸς","υἱός@nnmsc","υἱός","nnmsc"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13963,12106,"εἶ","εἶ","εἰμί@vipa2s","εἰμί","vipa2s"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13964,12107,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13965,12108,"θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13967,12109,"εἰ","εἰ","εἰ@cs","εἰ","cs"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13968,12110,"Χριστὸς","Χριστὸς","Χριστός@nnmsp","Χριστός","nnmsp"
"Ev","23","35","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13969,12111,"εἶ","εἶ","εἰμί@vipa2s","εἰμί","vipa2s"
"Ev","23","36","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13971,12112,"ἐνέπαιξαν","ἐνέπαιξαν","ἐμπαίζω@viaa3p","ἐμπαίζω","viaa3p"
"Ev","23","36","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13972,12113,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","23","36","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13973,12114,"αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms"
"Ev","23","36","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13974,12115,"καὶ","καὶ","καί@b","καί","b"
"Ev","23","36","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13975,12116,"οἱ","οἱ","ὁ@dnmp","ὁ","dnmp"
"Ev","23","36","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13976,12117,"στρατιῶται","στρατιῶται","στρατιώτης@nnmpc","στρατιώτης","nnmpc"
"Ev","23","36","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13977,12118,"προσερχόμενοι","προσερχόμενοι","προσέρχομαι@vppmnmp","προσέρχομαι","vppmnmp"
"Ev","23","36","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13978,12119,"ὄξός","ὄξός","ὄξος@nansc","ὄξος","nansc"
"Ev","23","36","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13979,12120,"τε","τε","τέ@cc","τέ","cc"
"Ev","23","36","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13980,12121,"προσέφερον","προσέφερον","προσφέρω@viia3p","προσφέρω","viia3p"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13981,12122,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13982,12123,"λέγοντες","λέγοντες","λέγω@vppanmp","λέγω","vppanmp"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13984,12124,"χαῖρε","χαῖρε","χαίρω@vdpa2s","χαίρω","vdpa2s"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13985,12125,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13986,12126,"βασιλεὺς","βασιλεὺς","βασιλεύς@nnmsc","βασιλεύς","nnmsc"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13987,12127,"τῶν","τῶν","ὁ@dgmp","ὁ","dgmp"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13988,12128,"Ἰουδαίων","Ἰουδαίων","Ἰουδαῖος@angmpn","Ἰουδαῖος","angmpn"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13989,12129,"περιτίθεντες","περιτίθεντες","περιτίθημι@vppanmp","περιτίθημι","vppanmp"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13990,12130,"αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13991,12131,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13992,12132,"ἀκάνθινον","ἀκάνθινον","ἀκάνθινος@anamsn","ἀκάνθινος","anamsn"
"Ev","23","37","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13993,12133,"στέφανον","στέφανον","στέφανος@namsc","στέφανος","namsc"
"Ev","23","38","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13995,12134,"ἦν","ἦν","εἰμί@viia3s","εἰμί","viia3s"
"Ev","23","38","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13996,12135,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","23","38","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13997,12136,"καὶ","καὶ","καί@b","καί","b"
"Ev","23","38","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13998,12137,"ἐπιγραφὴ","ἐπιγραφὴ","ἐπιγραφή@nnfsc","ἐπιγραφή","nnfsc"
"Ev","23","38","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",13999,12138,"ἐπ᾽","ἐπὶ","ἐπί@pd","ἐπί","pd"
"Ev","23","38","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14000,12139,"αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms"
"Ev","23","38","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14002,12140,"Ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","23","38","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14003,12141,"βασιλεὺς","βασιλεὺς","βασιλεύς@nnmsc","βασιλεύς","nnmsc"
"Ev","23","38","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14004,12142,"τῶν","τῶν","ὁ@dgmp","ὁ","dgmp"
"Ev","23","38","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14005,12143,"Ἰουδαίων","Ἰουδαίων","Ἰουδαῖος@angmpn","Ἰουδαῖος","angmpn"
"Ev","23","39","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14007,12144,"Εἷς","εἷς","εἷς@acnmsn","εἷς","acnmsn"
"Ev","23","39","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14008,12145,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","23","39","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14009,12146,"τῶν","τῶν","ὁ@dgmp","ὁ","dgmp"
"Ev","23","39","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14010,12147,"κακούργων","κακούργων","κακοῦργος@angmpn","κακοῦργος","angmpn"
"Ev","23","39","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14011,12148,"ἐβλασφήμει","ἐβλασφήμει","βλασφημέω@viia3s","βλασφημέω","viia3s"
"Ev","23","39","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14012,12149,"αὐτόν","αὐτόν","αὐτός@rpams","αὐτός","rpams"
"Ev","23","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14014,12150,"ἀποκριθεὶς","ἀποκριθεὶς","ἀποκρίνομαι@vpapnms","ἀποκρίνομαι","vpapnms"
"Ev","23","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14015,12151,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","23","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14016,12152,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","23","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",14017,12153,"ἕτερος","ἕτερος","ἕτερος@ainmsn","ἕτερος","ainmsn"
