"id","word_id","form","div_book","div_chapter","div_section","orig","lemma","bgmpos","document_id"
15663,"13011","βασιλεὺς","Ev","23","23.3","βασιλεὺς","βασιλεύς","nnmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15664,"13012","τῶν","Ev","23","23.3","τῶν","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15665,"13013","Ἰουδαίων","Ev","23","23.3","Ἰουδαίων","Ἰουδαῖος","angmpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15666,"-",";","Ev","23","23.3",";",";",";","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15667,"13014","ὁ","Ev","23","23.3","Ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15668,"13015","δὲ","Ev","23","23.3","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15669,"13016","ἀποκριθεὶς","Ev","23","23.3","ἀποκριθεὶς","ἀποκρίνομαι","vpapnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15670,"13017","αὐτῷ","Ev","23","23.3","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15671,"13018","ἔφη","Ev","23","23.3","ἔφη","φημί","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15672,"-","·","Ev","23","23.3","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15673,"13019","σὺ","Ev","23","23.3","σὺ","σύ","rpn-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15674,"13020","λέγεις","Ev","23","23.3","λέγεις","λέγω","vipa2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15675,"-",".","Ev","23","23.3",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15676,"13021","ὁ","Ev","23","23.4","Ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15677,"13022","δὲ","Ev","23","23.4","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15678,"13023","Πιλάτος","Ev","23","23.4","Πιλάτος","Πιλᾶτος","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15679,"13024","εἶπε","Ev","23","23.4","εἶπε","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15680,"13025","πρὸς","Ev","23","23.4","πρὸς","πρός","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15681,"13026","τοὺς","Ev","23","23.4","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15682,"13027","ἀρχιερεῖς","Ev","23","23.4","ἀρχιερεῖς","ἀρχιερεύς","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15683,"13028","καὶ","Ev","23","23.4","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15684,"13029","τοὺς","Ev","23","23.4","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15685,"13030","ὄχλους","Ev","23","23.4","ὄχλους","ὄχλος","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15686,"-","·","Ev","23","23.4","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15687,"13031","οὐδὲν","Ev","23","23.4","οὐδὲν","οὐδείς","rians","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15688,"13032","εὑρίσκω","Ev","23","23.4","εὑρίσκω","εὑρίσκω","vipa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15689,"13033","αἴτιον","Ev","23","23.4","αἴτιον","αἴτιος","anansn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15690,"13034","ἐν","Ev","23","23.4","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15691,"13035","τῷ","Ev","23","23.4","τῷ","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15692,"13036","ἀνθρώπῳ","Ev","23","23.4","ἀνθρώπῳ","ἄνθρωπος","ndmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15693,"13037","τούτῳ","Ev","23","23.4","τούτῳ","οὗτος","rddms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15694,"-",".","Ev","23","23.4",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15695,"13038","οἱ","Ev","23","23.5","Οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15696,"13039","δὲ","Ev","23","23.5","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15697,"13040","ἐπίσχυον","Ev","23","23.5","ἐπίσχυον","ἐπισχύω","viia3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15698,"13041","λέγοντες","Ev","23","23.5","λέγοντες","λέγω","vppanmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15699,"-","·","Ev","23","23.5","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15700,"13042","ὅτι","Ev","23","23.5","ὅτι","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15701,"13043","ἀνασείει","Ev","23","23.5","ἀνασείει","ἀνασείω","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15702,"13044","τὸν","Ev","23","23.5","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15703,"13045","λαὸν","Ev","23","23.5","λαὸν","λαός","namsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15704,"-",",","Ev","23","23.5",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15705,"13046","διδάσκων","Ev","23","23.5","διδάσκων","διδάσκω","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15706,"13047","καθ᾽","Ev","23","23.5","καθ᾽","κατά","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15707,"13048","ὅλης","Ev","23","23.5","ὅλης","ὅλος","angfsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15708,"13049","τῆς","Ev","23","23.5","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15709,"13050","Ἰουδαίας","Ev","23","23.5","Ἰουδαίας","Ἰουδαία","ngfsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15710,"-",",","Ev","23","23.5",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15711,"13051","ἀρξάμενος","Ev","23","23.5","ἀρξάμενος","ἄρχω","vpamnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15712,"13052","ἀπὸ","Ev","23","23.5","ἀπὸ","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15713,"13053","τῆς","Ev","23","23.5","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15714,"13054","Γαλιλαίας","Ev","23","23.5","Γαλιλαίας","Γαλιλαία","ngfsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15715,"13055","ἕως","Ev","23","23.5","ἕως","ἕως","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15716,"13056","ὧδε","Ev","23","23.5","ὧδε","ὧδε","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15717,"-",".","Ev","23","23.5",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15718,"13057","Πιλάτος","Ev","23","23.6","Πιλάτος","Πιλᾶτος","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15719,"13058","δὲ","Ev","23","23.6","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15720,"13059","ἀκούσας","Ev","23","23.6","ἀκούσας","ἀκούω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15721,"13060","Γαλιλαίαν","Ev","23","23.6","Γαλιλαίαν","Γαλιλαία","nafsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15722,"13061","ἐπηρώτησεν","Ev","23","23.6","ἐπηρώτησεν","ἐπερωτάω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15723,"-",",","Ev","23","23.6",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15724,"13062","εἰ","Ev","23","23.6","εἰ","εἰ","x","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15725,"13063","ὁ","Ev","23","23.6","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15726,"13064","ἄνθρωπος","Ev","23","23.6","ἄνθρωπος","ἄνθρωπος","nnmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15727,"13065","Γαλιλαῖός","Ev","23","23.6","Γαλιλαῖός","Γαλιλαῖος","annmsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15728,"13066","ἐστι","Ev","23","23.6","ἐστι","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15729,"-","·","Ev","23","23.6","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15730,"13067","καὶ","Ev","23","23.7","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15731,"13068","ἐπιγνοὺς","Ev","23","23.7","ἐπιγνοὺς","ἐπιγινώσκω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15732,"-",",","Ev","23","23.7",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15733,"13069","ὅτι","Ev","23","23.7","ὅτι","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15734,"13070","ἐκ","Ev","23","23.7","ἐκ","ἐκ","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15735,"13071","τῆς","Ev","23","23.7","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15736,"13072","ἐξουσίας","Ev","23","23.7","ἐξουσίας","ἐξουσία","ngfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15737,"13073","Ἡρώδου","Ev","23","23.7","Ἡρώδου","Ἡρῴδης","ngmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15738,"13074","ἐστὶν","Ev","23","23.7","ἐστὶν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15739,"-",",","Ev","23","23.7",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15740,"13075","ἀνέπεμψεν","Ev","23","23.7","ἀνέπεμψεν","ἀναπέμπω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15741,"13076","αὐτὸν","Ev","23","23.7","αὐτὸν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15742,"13077","πρὸς","Ev","23","23.7","πρὸς","πρός","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15743,"13078","Ἡρώδην","Ev","23","23.7","Ἡρώδην","Ἡρῴδης","namsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15744,"-",",","Ev","23","23.7",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15745,"13079","ὄντα","Ev","23","23.7","ὄντα","εἰμί","vppaams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15746,"13080","καὶ","Ev","23","23.7","καὶ","καί","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15747,"13081","αὐτὸν","Ev","23","23.7","αὐτὸν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15748,"13082","ἐν","Ev","23","23.7","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15749,"13083","Ἱεροσολύμοις","Ev","23","23.7","Ἱεροσολύμοις","Ἱεροσόλυμα","ndnpp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15750,"13084","ἐν","Ev","23","23.7","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15751,"13085","ταύταις","Ev","23","23.7","ταύταις","οὗτος","rddfp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15752,"13086","ταῖς","Ev","23","23.7","ταῖς","ὁ","ddfp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15753,"13087","ἡμέραις","Ev","23","23.7","ἡμέραις","ἡμέρα","ndfpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15754,"-",".","Ev","23","23.7",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15755,"13088","ὁ","Ev","23","23.8","Ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15756,"13089","δὲ","Ev","23","23.8","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15757,"13090","Ἡρώδης","Ev","23","23.8","Ἡρώδης","Ἡρῴδης","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15758,"13091","ἰδὼν","Ev","23","23.8","ἰδὼν","ὁράω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15759,"13092","τὸν","Ev","23","23.8","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15760,"13093","Ἰησοῦν","Ev","23","23.8","Ἰησοῦν","Ἰησοῦς","namsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15761,"13094","ἐχάρη","Ev","23","23.8","ἐχάρη","χαίρω","viap3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15762,"13095","λίαν","Ev","23","23.8","λίαν","λίαν","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15763,"-","·","Ev","23","23.8","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15764,"13096","ἦν","Ev","23","23.8","ἦν","εἰμί","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15765,"13097","γὰρ","Ev","23","23.8","γὰρ","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15766,"13098","θέλων","Ev","23","23.8","θέλων","θέλω","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15767,"13099","ἐξ","Ev","23","23.8","ἐξ","ἐκ","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15768,"13100","ἱκανοῦ","Ev","23","23.8","ἱκανοῦ","ἱκανός","angmsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15769,"13101","ἰδεῖν","Ev","23","23.8","ἰδεῖν","ὁράω","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15770,"13102","αὐτὸν","Ev","23","23.8","αὐτὸν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15771,"-",",","Ev","23","23.8",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15772,"13103","διὰ","Ev","23","23.8","διὰ","διά","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15773,"13104","τὸ","Ev","23","23.8","τὸ","ὁ","dans","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15774,"13105","ἀκούειν","Ev","23","23.8","ἀκούειν","ἀκούω","vnpa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15775,"13106","πολλὰ","Ev","23","23.8","πολλὰ","πολύς","ananpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15776,"13107","περὶ","Ev","23","23.8","περὶ","περί","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15777,"13108","αὐτοῦ","Ev","23","23.8","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15778,"-","·","Ev","23","23.8","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15779,"13109","καὶ","Ev","23","23.8","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15780,"13110","ἤλπιζέ","Ev","23","23.8","ἤλπιζέ","ἐλπίζω","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15781,"13111","τι","Ev","23","23.8","τι","τὶς","aiansn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15782,"13112","σημεῖον","Ev","23","23.8","σημεῖον","σημεῖον","nansc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15783,"13113","ἰδεῖν","Ev","23","23.8","ἰδεῖν","ὁράω","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15784,"13114","ὑπὸ","Ev","23","23.8","ὑπ᾽","ὑπό","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15785,"13115","αὐτοῦ","Ev","23","23.8","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15786,"13116","γινόμενον","Ev","23","23.8","γινόμενον","γίνομαι","vppmans","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15787,"-",".","Ev","23","23.8",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15788,"13117","ἐπηρώτα","Ev","23","23.9","Ἐπηρώτα","ἐπερωτάω","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15789,"13118","δὲ","Ev","23","23.9","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15790,"13119","αὐτὸν","Ev","23","23.9","αὐτὸν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15791,"13120","ἐν","Ev","23","23.9","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15792,"13121","λόγοις","Ev","23","23.9","λόγοις","λόγος","ndmpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15793,"13122","ἱκανοῖς","Ev","23","23.9","ἱκανοῖς","ἱκανός","andmpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15794,"-",",","Ev","23","23.9",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15795,"13123","αὐτὸς","Ev","23","23.9","αὐτὸς","αὐτός","rtnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15796,"13124","δὲ","Ev","23","23.9","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15797,"13125","οὐδὲν","Ev","23","23.9","οὐδὲν","οὐδείς","rians","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15798,"13126","ἀπεκρίνατο","Ev","23","23.9","ἀπεκρίνατο","ἀποκρίνομαι","viam3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15799,"13127","αὐτῷ","Ev","23","23.9","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15800,"-",".","Ev","23","23.9",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15801,"13128","εἱστήκεισαν","Ev","23","23.10","Εἱστήκεισαν","ἵστημι","viya3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15802,"13129","δὲ","Ev","23","23.10","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15803,"13130","οἱ","Ev","23","23.10","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15804,"13131","ἀρχιερεῖς","Ev","23","23.10","ἀρχιερεῖς","ἀρχιερεύς","nnmpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15805,"13132","καὶ","Ev","23","23.10","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15806,"13133","οἱ","Ev","23","23.10","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15807,"13134","γραμματεῖς","Ev","23","23.10","γραμματεῖς","γραμματεύς","nnmpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15808,"13135","εὐτόνως","Ev","23","23.10","εὐτόνως","εὐτόνως","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15809,"13136","κατηγοροῦντες","Ev","23","23.10","κατηγοροῦντες","κατηγορέω","vppanmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15810,"13137","αὐτοῦ","Ev","23","23.10","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15811,"-",".","Ev","23","23.10",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15812,"13138","ἐξουθενήσας","Ev","23","23.11","Ἐξουθενήσας","ἐξουθενέω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15813,"13139","δὲ","Ev","23","23.11","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15814,"13140","αὐτὸν","Ev","23","23.11","αὐτὸν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15815,"13141","ὁ","Ev","23","23.11","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15816,"13142","Ἡρώδης","Ev","23","23.11","Ἡρώδης","Ἡρῴδης","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15817,"13143","σὺν","Ev","23","23.11","σὺν","σύν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15818,"13144","τοῖς","Ev","23","23.11","τοῖς","ὁ","ddnp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15819,"13145","στρατεύμασιν","Ev","23","23.11","στρατεύμασιν","στράτευμα","ndnpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15820,"13146","αὑτοῦ","Ev","23","23.11","αὑτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15821,"-",",","Ev","23","23.11",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15822,"13147","καὶ","Ev","23","23.11","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15823,"13148","ἐμπαίξας","Ev","23","23.11","ἐμπαίξας","ἐμπαίζω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15824,"-",",","Ev","23","23.11",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15825,"13149","περιβαλὼν","Ev","23","23.11","περιβαλὼν","περιβάλλω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15826,"13150","αὐτὸν","Ev","23","23.11","αὐτὸν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15827,"13151","ἐσθῆτα","Ev","23","23.11","ἐσθῆτα","ἐσθής","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15828,"13152","λαμπρὰν","Ev","23","23.11","λαμπρὰν","λαμπρός","anafsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15829,"-",",","Ev","23","23.11",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15830,"13153","ἀνέπεμψεν","Ev","23","23.11","ἀνέπεμψεν","ἀναπέμπω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15831,"13154","αὐτὸν","Ev","23","23.11","αὐτὸν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15832,"13155","τῷ","Ev","23","23.11","τῷ","ὁ","ddms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15833,"13156","Πιλάτῳ","Ev","23","23.11","Πιλάτῳ","Πιλᾶτος","ndmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15834,"-",".","Ev","23","23.11",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15835,"13157","ἐγένοντο","Ev","23","23.12","Ἐγένοντο","γίνομαι","viam3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15836,"13158","δὲ","Ev","23","23.12","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15837,"13159","φίλοι","Ev","23","23.12","φίλοι","φίλος","annmpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15838,"13160","ὅ","Ev","23","23.12","ὅ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15839,"-",",","Ev","23","23.12",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15840,"13161","τε","Ev","23","23.12","τε","τέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15841,"13162","Πιλάτος","Ev","23","23.12","Πιλάτος","Πιλᾶτος","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15842,"13163","καὶ","Ev","23","23.12","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15843,"13164","ὁ","Ev","23","23.12","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15844,"13165","Ἡρώδης","Ev","23","23.12","Ἡρώδης","Ἡρῴδης","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15845,"13166","ἐν","Ev","23","23.12","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15846,"13167","αὐτῇ","Ev","23","23.12","αὐτῇ","αὐτός","atdfsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15847,"13168","τῇ","Ev","23","23.12","τῇ","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15848,"13169","ἡμέρᾳ","Ev","23","23.12","ἡμέρᾳ","ἡμέρα","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15849,"13170","μετὰ","Ev","23","23.12","μετ᾽","μετά","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15850,"13171","ἀλλήλων","Ev","23","23.12","ἀλλήλων","ἀλλήλων","regmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15851,"-","·","Ev","23","23.12","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15852,"13172","προϋπῆρχον","Ev","23","23.12","προϋπῆρχον","προϋπάρχω","viia3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15853,"13173","γὰρ","Ev","23","23.12","γὰρ","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15854,"13174","ἐν","Ev","23","23.12","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15855,"13175","ἔχθρᾳ","Ev","23","23.12","ἔχθρᾳ","ἔχθρα","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15856,"13176","ὄντες","Ev","23","23.12","ὄντες","εἰμί","vppanmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15857,"13177","πρὸς","Ev","23","23.12","πρὸς","πρός","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15858,"13178","ἑαυτούς","Ev","23","23.12","ἑαυτούς","αὐτός","rpamp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15859,"-",".","Ev","23","23.12",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15860,"13179","Πιλάτος","Ev","23","23.13","Πιλάτος","Πιλᾶτος","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
15861,"13180","δὲ","Ev","23","23.13","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
