"book","chapter","verse","edition","unique_id","text","nltext","bgmtext","lemma","bgmpos"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2701,"τὸν","τὸν","ὁ@dams","ὁ","dams"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2702,"κριτὴν","κριτὴν","κριτής@namsc","κριτής","namsc"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2703,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2704,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2705,"κριτὴς","κριτὴς","κριτής@nnmsc","κριτής","nnmsc"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2706,"παραδώσει","παραδώσει","παραδίδωμι@vifa3s","παραδίδωμι","vifa3s"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2707,"σε","σε","σύ@rpa-s","σύ","rpa-s"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2708,"τῷ","τῷ","ὁ@ddms","ὁ","ddms"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2709,"πράκτορι","πράκτορι","πράκτωρ@ndmsc","πράκτωρ","ndmsc"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2710,"βαλεῖ","βαλεῖ","βάλλω@vifa3s","βάλλω","vifa3s"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2711,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2712,"φυλακήν","φυλακήν","φυλακή@nafsc","φυλακή","nafsc"
"Ev","12","58","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2713,".",".",".",".","."
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2714,"οὐ","οὐ","οὐ@b","οὐ","b"
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2715,"μὴ","μὴ","μή@x","μή","x"
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2716,"ἐξέλθῃς","ἐξέλθῃς","ἐξέρχομαι@vsaa2s","ἐξέρχομαι","vsaa2s"
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2717,"ἐκεῖθεν","ἐκεῖθεν","ἐκεῖθεν@b","ἐκεῖθεν","b"
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2718,"ἕως","ἕως","ἕως@cs","ἕως","cs"
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2719,"καὶ","καὶ","καί@b","καί","b"
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2720,"ἀποδῷς","ἀποδῷς","ἀποδίδωμι@vsaa2s","ἀποδίδωμι","vsaa2s"
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2721,"τὸν","τὸν","ὁ@dams","ὁ","dams"
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2722,"ἔσχατον","ἔσχατον","ἔσχατος@anamsn","ἔσχατος","anamsn"
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2723,"κοδράντην","κοδράντην","κοδράντης@namsc","κοδράντης","namsc"
"Ev","12","59","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2724,".",".",".",".","."
"Ev","13","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2725,"τῷ","τῷ","ὁ@ddns","ὁ","ddns"
"Ev","13","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2726,"σαββάτῳ","σαββάτῳ","σάββατον@ndnsc","σάββατον","ndnsc"
"Ev","13","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2727,"ἐθεράπευσεν","ἐθεράπευσεν","θεραπεύω@viaa3s","θεραπεύω","viaa3s"
"Ev","13","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2728,".",".",".",".","."
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2729,"ἕκαστος","ἕκαστος","ἕκαστος@ainmsn","ἕκαστος","ainmsn"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2730,"ὑμῶν","ὑμῶν","σύ@rpg-p","σύ","rpg-p"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2731,"τοῖς","τοῖς","ὁ@ddnp","ὁ","ddnp"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2732,"σάββασιν","σάββασιν","σάββατον@ndnpc","σάββατον","ndnpc"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2733,"οὐ","οὐ","οὐ@b","οὐ","b"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2734,"λύει","λύει","λύω@vipa3s","λύω","vipa3s"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2735,"τὸν","τὸν","ὁ@dams","ὁ","dams"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2736,"ὄνον","ὄνον","ὄνος@namsc","ὄνος","namsc"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2737,"ἢ","ἢ","ἤ@cc","ἤ","cc"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2738,"τὸν","τὸν","ὁ@dams","ὁ","dams"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2739,"βοῦν","βοῦν","βοῦς@namsc","βοῦς","namsc"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2740,"αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2741,"ἀπὸ","ἀπὸ","ἀπό@pg","ἀπό","pg"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2742,"τῆς","τῆς","ὁ@dgfs","ὁ","dgfs"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2743,"φάτνης","φάτνης","φάτνη@ngfsc","φάτνη","ngfsc"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2744,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2745,"ἀπαγαγὼν","ἀπαγαγὼν","ἀπάγω@vpaanms","ἀπάγω","vpaanms"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2746,"ποτίζει","ποτίζει","ποτίζω@vipa3s","ποτίζω","vipa3s"
"Ev","13","15","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2747,";",";",";",";",";"
"Ev","13","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2748,"ταύτην","ταύτην","οὗτος@rdafs","οὗτος","rdafs"
"Ev","13","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2749,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","13","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2750,"θυγατέρα","θυγατέρα","θυγάτηρ@nafsc","θυγάτηρ","nafsc"
"Ev","13","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2751,"Ἀβραάμ","Ἀβραάμ","Ἀβραάμ@ngmsp","Ἀβραάμ","ngmsp"
"Ev","13","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2752,"ἔδησεν","ἔδησεν","δέω@viaa3s","δέω","viaa3s"
"Ev","13","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2753,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","13","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2754,"Σατανᾶς","Σατανᾶς","Σατανᾶς@nnmsp","Σατανᾶς","nnmsp"
"Ev","13","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2755,".",".",".",".","."
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2756,"ὁμοία","ὁμοία","ὅμοιος@annfsn","ὅμοιος","annfsn"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2757,"ἐστὶν","ἐστὶν","εἰμί@vipa3s","εἰμί","vipa3s"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2758,"ἡ","ἡ","ὁ@dnfs","ὁ","dnfs"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2759,"βασιλεία","βασιλεία","βασιλεία@nnfsc","βασιλεία","nnfsc"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2760,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2761,"θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2762,"κόκκῳ","κόκκῳ","κόκκος@ndmsc","κόκκος","ndmsc"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2763,"σινάπεως","σινάπεως","σίναπι@ngnsc","σίναπι","ngnsc"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2764,",",",",",",",",","
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2765,"ὃν","ὃν","ὅς@rrams","ὅς","rrams"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2766,"λαβὼν","λαβὼν","λαμβάνω@vpaanms","λαμβάνω","vpaanms"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2767,"ἄνθρωπος","ἄνθρωπος","ἄνθρωπος@nnmsc","ἄνθρωπος","nnmsc"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2768,"ἔσπειρεν","ἔσπειρεν","σπείρω@viaa3s","σπείρω","viaa3s"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2769,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2770,"τῷ","τῷ","ὁ@ddms","ὁ","ddms"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2771,"κήπῳ","κήπῳ","κῆπος@ndmsc","κῆπος","ndmsc"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2772,"ἑαυτοῦ","ἑαυτοῦ","ἑαυτοῦ@rxgms","ἑαυτοῦ","rxgms"
"Ev","13","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2773,".",".",".",".","."
"Ev","13","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2774,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","13","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2775,"βασιλείαν","βασιλείαν","βασιλεία@nafsc","βασιλεία","nafsc"
"Ev","13","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2776,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","13","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2777,"θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc"
"Ev","13","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2778,".",".",".",".","."
"Ev","13","21","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2779,"ὁμοία","ὁμοία","ὅμοιος@annfsn","ὅμοιος","annfsn"
"Ev","13","21","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2780,"ἐστὶν","ἐστὶν","εἰμί@vipa3s","εἰμί","vipa3s"
"Ev","13","21","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2781,"ζύμῃ","ζύμῃ","ζύμη@ndfsc","ζύμη","ndfsc"
"Ev","13","21","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2782,".",".",".",".","."
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2783,"ἀφ᾽","ἀπὸ","ἀπό@pg","ἀπό","pg"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2784,"οὗ","οὗ","ὅς@rrgns","ὅς","rrgns"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2785,"ἂν","ἂν","ἄν@x","ἄν","x"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2786,"ἐγερθῇ","ἐγερθῇ","ἐγείρω@vsap3s","ἐγείρω","vsap3s"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2787,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2788,"οἰκοδεσπότης","οἰκοδεσπότης","οἰκοδεσπότης@nnmsc","οἰκοδεσπότης","nnmsc"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2789,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2790,"ἀποκλείσῃ","ἀποκλείσῃ","ἀποκλείω@vsaa3s","ἀποκλείω","vsaa3s"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2791,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2792,"θύραν","θύραν","θύρα@nafsc","θύρα","nafsc"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2793,"κρούειν","κρούειν","κρούω@vnpa","κρούω","vnpa"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2794,".",".",".",".","."
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2795,"ἀποκριθεὶς","ἀποκριθεὶς","ἀποκρίνομαι@vpapnms","ἀποκρίνομαι","vpapnms"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2796,"ἐρεῖ","ἐρεῖ","λέγω@vifa3s","λέγω","vifa3s"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2797,"·","·","·","·","·"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2798,"οὐκ","οὐκ","οὐ@b","οὐ","b"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2799,"οἶδα","οἶδα","οἶδα@vixa1s","οἶδα","vixa1s"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2800,"ὑμᾶς","ὑμᾶς","σύ@rpa-p","σύ","rpa-p"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2801,"πόθεν","πόθεν","πόθεν@b","πόθεν","b"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2802,"ἐστέ","ἐστέ","εἰμί@vipa2p","εἰμί","vipa2p"
"Ev","13","25","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2803,".",".",".",".","."
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2804,"ἐφάγομεν","ἐφάγομεν","ἐσθίω@viaa1p","ἐσθίω","viaa1p"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2805,"ἐνώπιόν","ἐνώπιόν","ἐνώπιον@pg","ἐνώπιον","pg"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2806,"σου","σου","σύ@rpg-s","σύ","rpg-s"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2807,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2808,"ἐπίομεν","ἐπίομεν","πίνω@viaa1p","πίνω","viaa1p"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2809,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2810,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2811,"ταῖς","ταῖς","ὁ@ddfp","ὁ","ddfp"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2812,"πλατείαις","πλατείαις","πλατύς@andfpn","πλατύς","andfpn"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2813,"ἡμῶν","ἡμῶν","ἐγώ@rpg-p","ἐγώ","rpg-p"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2814,"ἐδίδαξας","ἐδίδαξας","διδάσκω@viaa2s","διδάσκω","viaa2s"
"Ev","13","26","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2815,".",".",".",".","."
"Ev","13","27","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2816,"ἀπόστητε","ἀπόστητε","ἀφίστημι@vdaa2p","ἀφίστημι","vdaa2p"
"Ev","13","27","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2817,"ἀπ᾽","ἀπὸ","ἀπό@pg","ἀπό","pg"
"Ev","13","27","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2818,"ἐμοῦ","ἐμοῦ","ἐγώ@rpg-s","ἐγώ","rpg-s"
"Ev","13","27","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2819,"πάντες","πάντες","πᾶς@aivmpn","πᾶς","aivmpn"
"Ev","13","27","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2820,"ἐργάται","ἐργάται","ἐργάτης@nvmpc","ἐργάτης","nvmpc"
"Ev","13","27","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2821,"ἀνομίας","ἀνομίας","ἀνομία@ngfsc","ἀνομία","ngfsc"
"Ev","13","27","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2822,".",".",".",".","."
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2823,"ἐκεῖ","ἐκεῖ","ἐκεῖ@b","ἐκεῖ","b"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2824,"ἔσται","ἔσται","εἰμί@vifm3s","εἰμί","vifm3s"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2825,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2826,"κλαυθμὸς","κλαυθμὸς","κλαυθμός@nnmsc","κλαυθμός","nnmsc"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2827,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2828,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2829,"βρυγμὸς","βρυγμὸς","βρυγμός@nnmsc","βρυγμός","nnmsc"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2830,"τῶν","τῶν","ὁ@dgmp","ὁ","dgmp"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2831,"ὀδόντων","ὀδόντων","ὀδούς@ngmpc","ὀδούς","ngmpc"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2832,",",",",",",",",","
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2833,"ὅταν","ὅταν","ὅταν@cs","ὅταν","cs"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2834,"ὄψεσθε","ὄψεσθε","ὁράω@vifm2p","ὁράω","vifm2p"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2835,"πάντας","πάντας","πᾶς@aiampn","πᾶς","aiampn"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2836,"τοὺς","τοὺς","ὁ@damp","ὁ","damp"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2837,"δικαίους","δικαίους","δίκαιος@anampn","δίκαιος","anampn"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2838,"εἰσερχομένους","εἰσερχομένους","εἰσέρχομαι@vppmamp","εἰσέρχομαι","vppmamp"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2839,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2840,"τῇ","τῇ","ὁ@ddfs","ὁ","ddfs"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2841,"βασιλείᾳ","βασιλείᾳ","βασιλεία@ndfsc","βασιλεία","ndfsc"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2842,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2843,"θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2844,",",",",",",",",","
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2845,"ὑμᾶς","ὑμᾶς","σύ@rpa-p","σύ","rpa-p"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2846,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2847,"κρατουμένους","κρατουμένους","κρατέω@vpppamp","κρατέω","vpppamp"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2848,"ἔξω","ἔξω","ἔξω@b","ἔξω","b"
"Ev","13","28","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2849,".",".",".",".","."
"Ev","14","12","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2850,"ἄριστον","ἄριστον","ἄριστον@nansc","ἄριστον","nansc"
"Ev","14","12","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2851,"ἢ","ἢ","ἤ@cc","ἤ","cc"
"Ev","14","12","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2852,"δεῖπνον","δεῖπνον","δεῖπνον@nansc","δεῖπνον","nansc"
"Ev","14","12","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2853,"φώνει","φώνει","φωνέω@vdpa2s","φωνέω","vdpa2s"
"Ev","14","12","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2854,".",".",".",".","."
"Ev","14","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2855,"οὐκ","οὐκ","οὐ@b","οὐ","b"
"Ev","14","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2856,"ἔχουσιν","ἔχουσιν","ἔχω@vipa3p","ἔχω","vipa3p"
"Ev","14","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2857,"ἀνταποδοῦναι","ἀνταποδοῦναι","ἀνταποδίδωμι@vnaa","ἀνταποδίδωμι","vnaa"
"Ev","14","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2858,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","14","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2859,"τῇ","τῇ","ὁ@ddfs","ὁ","ddfs"
"Ev","14","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2860,"ἀναστάσει","ἀναστάσει","ἀνάστασις@ndfsc","ἀνάστασις","ndfsc"
"Ev","14","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2861,".",".",".",".","."
"Ev","14","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2862,"ἄνθρωπός","ἄνθρωπός","ἄνθρωπος@nnmsc","ἄνθρωπος","nnmsc"
"Ev","14","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2863,"τις","τις","τὶς@ainmsn","τὶς","ainmsn"
"Ev","14","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2864,"ἐποίησε","ἐποίησε","ποιέω@viaa3s","ποιέω","viaa3s"
"Ev","14","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2865,"δεῖπνον","δεῖπνον","δεῖπνον@nansc","δεῖπνον","nansc"
"Ev","14","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2866,"μέγα","μέγα","μέγας@anansn","μέγας","anansn"
"Ev","14","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2867,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","14","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2868,"ἐκάλεσεν","ἐκάλεσεν","καλέω@viaa3s","καλέω","viaa3s"
"Ev","14","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2869,"πολλούς","πολλούς","πολύς@anampn","πολύς","anampn"
"Ev","14","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2870,".",".",".",".","."
"Ev","14","17","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2871,"ἀπέστειλεν","ἀπέστειλεν","ἀποστέλλω@viaa3s","ἀποστέλλω","viaa3s"
"Ev","14","17","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2872,".",".",".",".","."
"Ev","14","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2873,"ἤρξαντο","ἤρξαντο","ἄρχω@viam3p","ἄρχω","viam3p"
"Ev","14","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2874,"παραιτεῖσθαι","παραιτεῖσθαι","παραιτέομαι@vnpm","παραιτέομαι","vnpm"
"Ev","14","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2875,"·","·","·","·","·"
"Ev","14","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2876,"ἀγρὸν","ἀγρὸν","ἀγρός@namsc","ἀγρός","namsc"
"Ev","14","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2877,"ἠγόρασα","ἠγόρασα","ἀγοράζω@viaa1s","ἀγοράζω","viaa1s"
"Ev","14","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2878,",",",",",",",",","
"Ev","14","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2879,"·","·","·","·","·"
"Ev","14","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2880,"ζεύγη","ζεύγη","ζεῦγος@nanpc","ζεῦγος","nanpc"
"Ev","14","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2881,"βοῶν","βοῶν","βοῦς@ngmpc","βοῦς","ngmpc"
"Ev","14","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2882,"ἠγόρασα","ἠγόρασα","ἀγοράζω@viaa1s","ἀγοράζω","viaa1s"
"Ev","14","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2883,",",",",",",",",","
"Ev","14","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2884,"·","·","·","·","·"
"Ev","14","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",2885,"γυναῖκα","γυναῖκα","γυνή@nafsc","γυνή","nafsc"
