"Work","Chapter","Verse","Version","Script" 
"2Cr","04","16","03AH","καί@cc οὐ@b ἐγκακέω@vspa1p () ὁ@dnms ἔξω@b ἐγώ@rpg-p ἄνθρωπος@nnmsc διαφθείρω@vipp3s () ὁ@dnms ἔσω@b ἐγώ@rpg-p ἀνακαινόω@vipp3s ἡμέρα@ndfsc καί@cc ἡμέρα@ndfsc ()" 
"2Cr","04","17","03AH","()" 
"2Cr","04","18","03AH","() ὁ@danp βλέπω@vpppanp () ὁ@danp μή@x βλέπω@vpppanp () πρόσκαιρος@annnpn () αἰώνιος@annnpn" 
"2Cr","05","01","03AH","ἐάν@cs ὁ@dnfs ἐπίγειος@annfsn ἐγώ@rpg-p οἰκία@nnfsc καταλύω@vsap3s [οἰκοδομή@nafsc ἐκ@pg θεός@ngmsc ἔχω@vipa1p] οἰκία@nafsc αἰώνιος@anafsn ἀχειροποίητος@anafsn ἐν@pd ὁ@ddms οὐρανός@ndmsc" 
"2Cr","05","02","03AH","[καί@b γάρ@cc ἐν@pd οὗτος@rddns] στενάζω@vipa1p ὁ@dans οἰκητήριον@nansc ὁ@dans ἐκ@pg οὐρανός@ngmsc ἐπενδύω@vnam ἐπιποθέω@vppanmp" 
"2Cr","05","03","03AH","εἴπερ@cs καί@b ἐκδύω@vpamnmp οὐ@b εὑρίσκω@vifp1p γυμνός@annmpn" 
"2Cr","05","04","03AH","καί@b γάρ@cc ὁ@dnmp εἰμί@vppanmp ἐν@pd οὗτος@rddns ὁ@ddns σκῆνος@ndnsc ὁ@dgns σῶμα@ngnsc στενάζω@vipa1p βαρέω@vpppnmp οὐ@b θέλω@vppanmp ἐκδύω@vnam ἀλλά@cc ἐπενδύω@vnam ἵνα@cs καταπίνω@vsap3s ὁ@dnns θνητός@annnsn οὗτος@rdnns ὑπό@pg ὁ@dgfs ζωή@ngfsc" 
"2Cr","05","05","03AH","θεός@nnmsc (ὁ@dnms δίδωμι@vpaanms) ἐγώ@rpd-p ὁ@dams ἀρραβών@namsc ὁ@dgns πνεῦμα@ngnsc" 
"2Cr","05","06","03AH","[θαρρέω@vppanmp οὖν@cc πάντοτε@b καί@cc οἶδα@vpxanmp ὅτι@cs] ἐνδημέω@vppanmp ἐν@pd ὁ@ddns σῶμα@ndnsc ἐκδημέω@vipa1p ἀπό@pg ὁ@dgms κύριος@ngmsc" 
"2Cr","05","08","03AH","[θαρρέω@vipa1p δέ@cc καί@cc] εὐδοκέω@vipa1p ἐκδημέω@vnaa ἐκ@pg ὁ@dgns σῶμα@ngnsc καί@cc ἐνδημέω@vnaa πρός@pa ὁ@dams κύριος@namsc" 
"2Cr","05","10","03AH","ὁ@damp γάρ@cc πᾶς@aiampn ἐγώ@rpa-p φανερόω@vnap δεῖ@vipa3s ἔμπροσθεν@pg ὁ@dgns βῆμα@ngnsc ὁ@dgms Χριστός@ngmsp ἵνα@cs κομίζω@vsam3s ἕκαστος@ainmsn ὅς@rranp διά@pg ὁ@dgns σῶμα@ngnsc πράσσω@viaa3s εἴτε@cc ἀγαθός@b εἴτε@cc φαῦλος@b" 
"2Cr","05","17","03AH","ὥστε@cs εἰ@cs τὶς@rinms κτίσις@nnfsc καινός@annfsn ἐν@pd Χριστός@ndmsp ὁ@dnnp ἀρχαῖος@annnpn παρέρχομαι@viaa3s ἰδού@i καινός@annnpn γίνομαι@vixa3s ὁ@dnnp πᾶς@ainnpn" 
"2Cr","07","01","03AH","καθαρίζω@vsaa1p ἑαυτοῦ@rxamp ἀπό@pg μολυσμός@ngmsc σάρξ@ngfsc καί@cc αἷμα@ngnsc" 
"2Cr","10","18","03AH","οὐ@b ὁ@dnms ἑαυτοῦ@rxams συνίστημι@vppnnms δόκιμος@annmsn εἰμί@vipa3s"
"2Cr","11","02","03AH","παρθένος@nafsc ἁγνός@anafsn [παρίστημι@vnaa] ὁ@ddms Χριστός@ndmsp" 
"2Cr","11","13","03AH","ψευδαπόστολος@nnmpc ἐργάτης@nnmpc δόλιος@annmpn μετασχηματίζω@vppmnmp" 
"2Cr","11","14","03AH","ὁ@dnms Σατανᾶς@nnmsp μετασχηματίζω@vipm3s εἰς@pa ἄγγελος@namsc φῶς@ngnsc" 
"2Cr","12","02","03AH","παράδεισος@namsc () ἄνθρωπος@namsc ἁρπάζω@vpapams ἕως@pg τρίτος@aogmsn οὐρανός@ngmsc ()" 
"2Cr","12","04","03AH","καί@cc ἀκούω@viaa3s ἄρρητος@ananpn ῥῆμα@nanpc ὅς@rranp οὐ@b ἔξειμι@vppanns ἄνθρωπος@ndmsc λαλέω@vnaa ()" 
"2Cr","12","07","03AH","() ἄγγελος@nnmsc σατανᾶς@ngmsp ἵνα@cs ἐγώ@rpa-s κολαφίζω@vspa3s ()" 
"2Cr","12","08","03AH","() τρίς@b ὁ@dams κύριος@namsc παρακαλέω@viaa1s ()" 
"2Cr","12","09","03AH","() δύναμις@nnfsc ἐν@pd ἀσθένεια@ndfsc τελέω@vipp3s" 
"2Cr","13","01","03AH","τρίτος@aoansn οὗτος@rdans ἔρχομαι@vipm1s πρός@pa σύ@rpa-p ἐπί@pg στόμα@ngnsc δύο@acgmpn ἤ@cc τρεῖς@acgmpn μάρτυς@ngmpc ἵστημι@vifp3s πᾶς@ainnsn ῥῆμα@nnnsc" 
"2Cr","13","02","03AH","οὐ@b φείδομαι@vifm1s ὁ@ddmp ἁμαρτάνω@vpxadmp" 
"2Cr","13","03","03AH","ἤ@cc δοκιμή@nafsc ζητέω@vipa2p ὁ@dgms ἐν@pd ἐγώ@rpd-s λαλέω@vppagms Χριστός@ngmsp" 
"2Cr","13","04","03AH","καί@b γάρ@cc εἰ@cs καί@b σταυρόω@viap3s ἐκ@pg ἀσθένεια@ngfsc ἀλλά@cc ζάω@vipa3s ἐκ@pg δύναμις@ngfsc θεός@ngmsc" 
"2Cr","13","10","03AH","πάρειμι@vppanms μή@x ἀποτόμως@b χράω@vsam1s κατά@pa ὁ@dafs ἐξουσία@nafsc ὅς@rrafs ὁ@dnms κύριος@nnmsc δίδωμι@viaa3s" 
"Rom","00","00","03AH","πρός@pa Ῥωμαῖος@nampp" 
"Rom","01","16","03AH","οὐ@b γάρ@cc ἐπαισχύνομαι@vipm1s ὁ@dans εὐαγγέλιον@nansc δύναμις@nnfsc γάρ@cc θεός@ngmsc εἰμί@vipa3s εἰς@pa σωτηρία@nafsc πᾶς@aidmsn ὁ@ddms πιστεύω@vppadms Ἰουδαῖος@andmsn καί@cc Ἕλλην@ndmsp" 
"Rom","01","17a","03AH","δικαιοσύνη@nnfsc γάρ@cc θεός@ngmsc ἐν@pd αὐτός@rpdns ἀποκαλύπτω@vipp3s ἐκ@pg πίστις@ngfsc εἰς@pa πίστις@nafsc" 
"Rom","01","18","03AH","ἀποκαλύπτω@vipp3s γάρ@cc ὀργή@nnfsc ἀπό@pg οὐρανός@ngmsc ἐπί@pa ὁ@dafs ἀσέβεια@nafsc καί@cc ἀδικία@nafsc ἄνθρωπος@ngmpc ὁ@dgmp ὁ@dafs ἀλήθεια@nafsc ἐν@pd ἀδικία@ndfsc κατέχω@vppagmp" 
"Rom","02","02","03AH","οἶδα@vixa1p δέ@cc ὅτι@cs ὁ@dnns κρίμα@nnnsc ὁ@dgms θεός@ngmsc κατά@pa ἀλήθεια@nafsc εἰμί@vipa3s" 
"Rom","02","12","03AH","ὅσος@rrnmp γάρ@cc ἀνόμως@b ἁμαρτάνω@viaa3p ἀνόμως@b καί@b ἀπόλλυμι@vifm3p καί@cc ὅσος@rrnmp ἐν@pd νόμος@ndmsc ἁμαρτάνω@viaa3p διά@pg νόμος@ngmsc κρίνω@vifp3p" 
"Rom","02","13","03AH","οὐ@b γάρ@cc ὁ@dnmp ἀκροατής@nnmpc ὁ@dgms νόμος@ngmsc δίκαιος@annmpn παρά@pd ὁ@ddms θεός@ndmsc ἀλλά@cc ὁ@dnmp ποιητής@nnmpc ὁ@dgms νόμος@ngmsc δικαιόω@vifp3p" 
"Rom","02","14","03AH","ὁ@dnnp μή@x νόμος@namsc ἔχω@vppannp φύσις@ndfsc ὁ@danp ὁ@dgms νόμος@ngmsc ποιέω@vipa3p" 
"Rom","02","16","03AH","κρίνω@vipa3s ὁ@dnms θεός@nnmsc ὁ@danp κρυπτός@ananpn ὁ@dgmp ἄνθρωπος@ngmpc κατά@pa ὁ@dans εὐαγγέλιον@nansc ἐγώ@rpg-s Χριστός@ngmsp" 
"Rom","02","20b","03AH","ἔχω@vppaams ὁ@dafs μόρφωσις@nafsc ὁ@dgfs γνῶσις@ngfsc καί@cc ὁ@dgfs ἀλήθεια@ngfsc ἐν@pd ὁ@ddms νόμος@ndmsc" 
"Rom","02","21","03AH","ὁ@dnms κηρύσσω@vppanms μή@x κλέπτω@vnpa κλέπτω@vipa2s" 
"Rom","02","22","03AH","()" 
"Rom","02","23","03AH","()" 
"Rom","02","24","03AH","διά@pa σύ@rpa-p ὁ@dnns ὄνομα@nnnsc ὁ@dgms θεός@ngmsc βλασφημέω@vipp3s" 
"Rom","02","25","03AH","περιτομή@nnfsc μέν@x γάρ@cc ὠφελέω@vipa3s ἐάν@cs νόμος@namsc πράσσω@vspa2s ἐάν@cs δέ@cc παραβάτης@nnmsc νόμος@ngmsc εἰμί@vspa2s ὁ@dnfs περιτομή@nnfsc σύ@rpg-s ἀκροβυστία@nnfsc γίνομαι@vixa3s" 
"Rom","02","26","03AH","ὁ@dnfs ἀκροβυστία@nnfsc ()" 
"Rom","02","27","03AH","()" 
"Rom","02","28","03AH","() ὁ@dnms ἐν@pd ὁ@ddns φανερός@andnsn Ἰουδαῖος@annmsn ()" 
"Rom","02","29","03AH","() ὁ@dnms ἐν@pd ὁ@ddns κρυπτός@andnsn Ἰουδαῖος@annmsn () περιτομή@nnfsc καρδία@ngfsc ἐν@pd πνεῦμα@ndnsc οὐ@b γράμμα@ndnsc" 
"Rom","03","12","03AH","ποιέω@vppanms χρηστότης@nafsc" 
"Rom","03","19","03AH","πᾶς@ainnsn στόμα@nnnsc φράσσω@vsap3s καί@cc ὑπόδικος@annmsn γίνομαι@vsam3s πᾶς@ainmsn ὁ@dnms κόσμος@nnmsc" 
"Rom","03","20","03AH","διά@pg νόμος@ngmsc ἐπίγνωσις@nnfsc ἁμαρτία@ngfsc" 
"Rom","03","21","03AH","τότε@b νόμος@nnmsc νυνί@b δικαιοσύνη@nnfsc θεός@ngmsc" 
"Rom","03","22","03AH","διά@pg πίστις@ngfsc ὁ@dgms Χριστός@ngmsp" 
"Rom","05","01","03AH","δικαιόω@vpapnmp οὖν@cc ἐκ@pg πίστις@ngfsc Χριστός@ngmsp οὐ@b ἐκ@pg νόμος@ngmsc εἰρήνη@nafsc ἔχω@vspa1p πρός@pa ὁ@dams θεός@namsc" 
"Rom","05","06","03AH","ἔτι@b γάρ@cc Χριστός@nnmsp εἰμί@vppagmp ἐγώ@rpg-p ἀσθενής@angmpn ἔτι@b κατά@pa καιρός@namsc ὑπέρ@pg ἀσεβής@angmpn ἀποθνῄσκω@viaa3s" 
"Rom","05","08","03AH","συνίστημι@vipa3s δέ@cc ὁ@dafs ἑαυτοῦ@rxgms ἀγάπη@nafsc ὁ@dnms θεός@nnmsc εἰς@pa ἐγώ@rpa-p ὅτι@cs (ἔτι@b) ἁμαρτωλός@angmpn εἰμί@vppagmp ἐγώ@rpg-p Χριστός@nnmsp ὑπέρ@pg ἐγώ@rpg-p ἀποθνῄσκω@viaa3s" 
"Rom","05","09","03AH","πολύς@andnsn μᾶλλον@b δικαιόω@vpapnmp ἐν@pd ὁ@ddns αἷμα@ndnsc αὐτός@rpgms σῴζω@vifp1p ἀπό@pg ὁ@dgfs ὀργή@ngfsc διά@pg αὐτός@rpgms" 
"Rom","05","20","03AH","νόμος@nnmsc δέ@cc παρεισέρχομαι@viaa3s ἵνα@cs πλεονάζω@vsaa3s ὁ@dnns παράπτωμα@nnnsc () ὑπερπερισσεύω@viaa3s ὁ@dnfs χάρις@nnfsc" 
"Rom","05","21","03AH","ἵνα@cs ὥσπερ@cs βασιλεύω@viaa3s ὁ@dnfs ἁμαρτία@nnfsc εἰς@pa ὁ@dams θάνατος@namsc οὕτω@b καί@b ὁ@dnfs χάρις@nnfsc βασιλεύω@vsaa3s ἐν@pd δικαιοσύνη@ndfsc εἰς@pa ζωή@nafsc διά@pg Ἰησοῦς@ngmsp Χριστός@ngmsp" 
"Rom","06","01","03AH","()" 
"Rom","06","02","03AH","μή@x γίνομαι@voam3s" 
"Rom","06","03","03AH","ἤ@cc ἀγνοέω@vipa2p ὅτι@cs ὅσος@rrnmp βαπτίζω@viap2p εἰς@pa Χριστός@namsp εἰς@pa ὁ@dams θάνατος@namsc αὐτός@rpgms βαπτίζω@viap2p" 
"Rom","06","04","03AH","()" 
"Rom","06","05","03AH","()" 
"Rom","06","09","03AH","ὁ@dnms δέ@cc Χριστός@nnmsp ἀνίστημι@vpaanms οὐκέτι@b ἀποθνῄσκω@vipa3s θάνατος@nnmsc αὐτός@rpgms οὐκέτι@b κυριεύω@vipa3s" 
"Rom","06","10","03AH","ὁ@dnms γάρ@cc ἀποθνῄσκω@viaa3s ὁ@ddfs ἁμαρτία@ndfsc ἀποθνῄσκω@viaa3s ἐφάπαξ@b ὅς@rrans δέ@cc ζάω@vipa3s ζάω@vipa3s ὁ@ddms θεός@ndmsc" 
"Rom","06","14a","03AH","ἁμαρτία@nnfsc ἐν@pd ἐγώ@rpd-p οὐκέτι@b κυριεύω@vifa3s" 
"Rom","06","19","03AH","ὥσπερ@cs γάρ@cc παρίστημι@viaa2p ὁ@danp μέλος@nanpc σύ@rpg-p δουλεύω@vnpa ὁ@ddfs ἀδικία@ndfsc καί@cc ὁ@ddfs ἀκαθαρσία@ndfsc εἰς@pa ἀνομία@nafsc οὕτω@b νῦν@b παρίστημι@vdaa2p ὁ@danp μέλος@nanpc ὁ@ddms θεός@ndmsc δουλεύω@vnpa ἐν@pd ὁ@ddfs δικαιοσύνη@ndfsc" 
"Rom","06","20","03AH","ὅτε@cs δέ@cc εἰμί@viia2p δοῦλος@nnmpc ὁ@dgfs ἁμαρτία@ngfsc ἐλεύθερος@annmpn εἰμί@viia2p ὁ@ddfs δικαιοσύνη@ndfsc" 
"Rom","07","04","03AH","θανατόω@viap2p ὁ@ddms νόμος@ndmsc διά@pg ὁ@dgns σῶμα@ngnsc ὁ@dgms Χριστός@ngmsp [εἰς@pa ὁ@dans γίνομαι@vnam σύ@rpa-p ἕτερος@aidmsn] ὁ@ddms ἐκ@pg νεκρός@angmpn ἐγείρω@vpapdms" 
"Rom","07","05","03AH","ὅτε@cs γάρ@cc εἰμί@viia1p ἐν@pd ὁ@ddfs σάρξ@ndfsc ὁ@dnnp πάθημα@nnnpc ὁ@dgfp ἁμαρτία@ngfpc ὁ@dnnp διά@pg ὁ@dgms νόμος@ngmsc ἐνεργέω@viim3s ἐν@pd ἐγώ@rpdmp" 
"Rom","07","07","03AH","τίς@rqans οὖν@cc λέγω@vifa1p ὅτι@cs νόμος@nnmsc ἁμαρτία@nnfsc μή@x γίνομαι@voam3s ἀλλά@cc ἐγώ@rpn-s ὁ@dafs ἁμαρτία@nafsc οὐ@b γινώσκω@vipa1s εἰ@cs μή@x διά@pg νόμος@ngmsc" 
"Rom","07","08","03AH","ἁμαρτία@nnfsc ἀφορμή@nafsc λαμβάνω@vpaanfs διά@pg ὁ@dgfs ἐντολή@ngfsc" 
"Rom","07","11","03AH","ἐξαπατάω@viaa3s" 
"Rom","07","12","03AH","ὥστε@cs ὁ@dnms μέν@x νόμος@nnmsc ἅγιος@annmsn καί@cc ὁ@dnfs ἐντολή@nnfsc ἅγιος@annfsn καί@cc δίκαιος@annfsn καί@cc ἀγαθός@annfsn" 
"Rom","07","13","03AH","ὁ@dnfs ἁμαρτία@nnfsc ἵνα@cs φαίνω@vsap3s ἁμαρτία@nnfsc διά@pg ὁ@dgns ἀγαθός@angnsn ἐγώ@rpd-s κατεργάζομαι@vppmnfs θάνατος@namsc" 
"Rom","07","14a","03AH","ὁ@dnms νόμος@nnmsc πνευματικός@annmsn" 
"Rom","07","18","03AH","()" 
"Rom","07","23","03AH","(ἕτερος@aiamsn) νόμος@namsc ἐν@pd ὁ@ddnp μέλος@ndnpc ἐγώ@rpg-s ἀντιστρατεύω@vppmams ὁ@ddms νόμος@ndmsc ὁ@dgms νοῦς@ngmsc ἐγώ@rpg-s" 
"Rom","07","24","03AH","ταλαίπωρος@annmsn ἐγώ@rpn-s ἄνθρωπος@nnmsc τίς@rqnms ἐγώ@rpa-s ῥύομαι@vifm3s ἐκ@pg ὁ@dgns σῶμα@ngnsc ὁ@dgms θάνατος@ngmsc οὗτος@rdgms" 
"Rom","07","25b","03AH","ἄρα@x γάρ@cc αὐτός@rtnms ἐγώ@rpn-s ὁ@ddms μέν@x νοῦς@ndmsc δουλεύω@vipa1s ὁ@ddms νόμος@ndmsc ὁ@dgms θεός@ngmsc ὁ@ddfs δέ@cc σάρξ@ndfsc νόμος@ndmsc ἁμαρτία@ngfsc" 
"Rom","08","01","03AH","οὐδείς@rinns ἄρα@x νῦν@b κατάκριμα@nnnsc ὁ@ddmp ἐν@pd Χριστός@ndmsp Ἰησοῦς@ndmsp" 
"Rom","08","02","03AH","ὁ@dnms γάρ@cc νόμος@nnmsc ὁ@dgns πνεῦμα@ngnsc ὁ@dgfs ζωή@ngfsc ἐν@pd Χριστός@ndmsp Ἰησοῦς@ndmsp ἐλευθερόω@viaa3s σύ@rpa-p ἀπό@pg ὁ@dgms νόμος@ngmsc ὁ@dgfs ἁμαρτία@ngfsc καί@cc ὁ@dgms θάνατος@ngmsc" 
"Rom","08","03","03AH","(ὁ@dams ἑαυτοῦ@rxgms υἱός@namsc) πέμπω@vpaanms ἐν@pd ὁμοίωμα@ndnsc σάρξ@ngfsc ἁμαρτία@ngfsc" 
"Rom","08","04","03AH","ἵνα@cs ὁ@dnns δικαίωμα@nnnsc ὁ@dgms νόμος@ngmsc πληρόω@vsap3s ἐν@pd ἐγώ@rpd-p (ὁ@ddmp) μή@x κατά@pa σάρξ@nafsc περιπατέω@vppadmp ἀλλά@cc κατά@pa πνεῦμα@nansc" 
"Rom","08","05","03AH","ὁ@dnmp γάρ@cc κατά@pa σάρξ@nafsc περιπατέω@vppanmp ὁ@danp ὁ@dgfs σάρξ@ngfsc φρονέω@vipa3p ὁ@dnmp δέ@cc κατά@pa πνεῦμα@nansc ὁ@danp ὁ@dgns πνεῦμα@ngnsc" 
"Rom","08","06","03AH","ὁ@dnns γάρ@cc φρόνημα@nnnsc ὁ@dgfs σάρξ@ngfsc (θάνατος@nnmsc) ὁ@dnns δέ@cc φρόνημα@nnnsc ὁ@dgns πνεῦμα@ngnsc ζωή@nnfsc καί@cc εἰρήνη@nnfsc" 
"Rom","08","09","03AH","νῦν@b δέ@cc οὐ@b εἰμί@vipa2p ἐν@pd σάρξ@ndfsc ἀλλά@cc ἐν@pd πνεῦμα@ndnsc" 
"Rom","08","10","03AH","ὁ@dnns μέν@x σῶμα@nnnsc νεκρός@annnsn διά@pa ἁμαρτία@nafsc ὁ@dnns δέ@cc πνεῦμα@nnnsc ζωή@nnfsc διά@pa δικαιοσύνη@nafsc" 
"Rom","08","11","03AH","ὁ@dnms ἐγείρω@vpaanms Χριστός@namsp ἐκ@pg νεκρός@angmpn ζῳοποιέω@vifa3s καί@b ὁ@danp θνητός@ananpn σῶμα@nanpc σύ@rpg-p" 
"Rom","08","36","03AH","(ἕνεκα@pg σύ@rpg-s θανατόω@vipp1p ὅλος@anafsn ὁ@dafs ἡμέρα@nafsc)" 
"Rom","10","01","03AH","Ἰσραήλ@ngmsp" 
"Rom","10","02","03AH","μαρτυρέω@vipa1s αὐτός@rpdmp ὅτι@cs ζῆλος@namsc θεός@ngmsc ἔχω@vipa3p ἀλλά@cc οὐ@b κατά@pa ἐπίγνωσις@nafsc" 
"Rom","10","03","03AH","θεός@namsc γάρ@cc ἀγνοέω@vppanmp καί@cc ὁ@dafs ἴδιος@anafsn δικαιοσύνη@nafsc ἵστημι@vnaa ζητέω@vppanmp οὐ@b ὑποτάσσω@viap3p ὁ@ddfs δικαιοσύνη@ndfsc ὁ@dgms θεός@ngmsc" 
"Rom","10","04","03AH","τέλος@nnnsc γάρ@cc νόμος@ngmsc Χριστός@nnmsp εἰς@pa δικαιοσύνη@nafsc πᾶς@aidmsn ὁ@ddms πιστεύω@vppadms" 
"Rom","11","33","03AH","ὦ@i βάθος@nnnsc πλοῦτος@ngmsc καί@cc σοφία@ngfsc θεός@ngmsc καί@cc ἀνεξιχνίαστος@annfpn ὁ@dnfp ὁδός@nnfpc αὐτός@rpgms" 
"Rom","11","34","03AH","τίς@rqnms γάρ@cc γινώσκω@viaa3s νοῦς@namsc κύριος@ngmsc ἤ@cc τίς@rqnms σύμβουλος@nnmsc αὐτός@rpgms γίνομαι@viam3s" 
"Rom","11","35","03AH","τίς@rqnms προδίδωμι@viaa3s αὐτός@rpdms καί@cc ἀνταποδίδωμι@vifp3s αὐτός@rpdms" 
"Rom","12","09","03AH","ἀποστυγέω@vppanmp ὁ@dans πονηρός@anansn καί@cc κολλάω@vpppnmp ὁ@ddns ἀγαθός@andnsn" 
"Rom","12","10a","03AH","ὁ@ddfs φιλαδελφία@ndfsc εἰς@pa ἀλλήλων@reamp φιλόστοργος@annmpn" 
"Rom","12","12","03AH","ὁ@ddfs ἐλπίς@ndfsc χαίρω@vppanmp ὁ@ddfs θλῖψις@ndfsc ὑπομένω@vppanmp" 
"Rom","12","14","03AH","εὐλογέω@vdpa2p καί@cc μή@x καταράομαι@vdpm2p" 
"Rom","12","16","03AH","μή@x ὁ@danp ὑψηλός@ananpn φρονέω@vppanmp ἀλλά@cc ὁ@ddmp ταπεινός@andmpn συναπάγω@vpppnmp μή@x γίνομαι@vdpm2p παρά@pd ἑαυτοῦ@rxdmp φρόνιμος@annmpn" 
"Rom","12","17","03AH","κακός@anansn ἀντί@pg κακός@angnsn μηδείς@ridms ἀποδίδωμι@vppanmp" 
"Rom","12","19","03AH","μή@x ἑαυτοῦ@rxamp ἐκδικέω@vppanmp ἐγώ@rpd-s γάρ@cc ἐκδίκησις@nnfsc καί@b ἐγώ@rpnms ἀνταποδίδωμι@vifa1s λέγω@vipa3s κύριος@nnmsc" 
"Rom","12","18","03AH","εἰρηνεύω@vppanmp μετά@pg πᾶς@aigmpn (ἄνθρωπος@ngmpc)" 
"Rom","13","08b","03AH","ὁ@dnms γάρ@cc ἀγαπάω@vppanms ὁ@dams πλησίον@b νόμος@namsc πληρόω@vixa3s" 
"Rom","13","09","03AH","ὁ@dnns γάρ@cc οὐ@b φονεύω@vifa2s οὐ@b μοιχεύω@vifa2s οὐ@b κλέπτω@vifa2s καί@cc εἰ@cs τὶς@ainfsn ἕτερος@ainfsn ἐντολή@nnfsc ἐν@pd οὗτος@rddms ὁ@ddms λόγος@ndmsc ἀνακεφαλαιόω@vipp3s ἐν@pd ὁ@ddms ἀγαπάω@vifa2s ὁ@dams πλησίον@b σύ@rpg-s ὡς@cs σεαυτοῦ@rxams" 
"Rom","13","10","03AH","ὁ@dnfs ἀγάπη@nnfsc ὁ@ddms πλησίον@b κακός@anansn οὐ@b ἐργάζομαι@vipm3s πλήρωμα@nnnsc οὖν@cc νόμος@ngmsc ὁ@dnfs ἀγάπη@nnfsc" 
"Rom","14","10","03AH","ὁ@ddns βῆμα@ndnsc ὁ@dgms Χριστός@ngmsp" 
"Rom","14","21","03AH","καλός@annnsn ὁ@dnns μή@x ἐσθίω@vnaa κρέας@nanpc μηδέ@x πίνω@vnaa οἶνος@namsc μηδέ@x ἐν@pd ὅς@rrdns ὁ@dnms ἀδελφός@nnmsc σύ@rpg-s προσκόπτω@vipa3s" 
"Rom","14","23","03AH","πᾶς@ainnsn δέ@cc ὅς@rrnns οὐ@b ἐκ@pg πίστις@ngfsc ἁμαρτία@nnfsc εἰμί@vipa3s ὁ@dnfs χάρις@nnfsc μετά@pg πᾶς@aigmpn ἅγιος@angmpn" 
"1Th","00","00","03AH","πρός@pa Θεσσαλονικεύς@nampp α᾽@ac---n" 
"1Th","02","14","03AH","ὅτι@cs καί@b σύ@rpn-p πάσχω@viaa2p ὑπό@pg ὁ@dgmp ἴδιος@angmpn συμφυλέτης@ngmpc καθά@cs καί@b αὐτός@rtnmp ὑπό@pg ὁ@dgmp Ἰουδαῖος@angmpn" 
"1Th","02","15a","03AH","ὁ@dgmp καί@cc ὁ@dams κύριος@namsc ἀποκτείνω@vpaagmp (Ἰησοῦς@namsp) καί@cc ὁ@damp ἴδιος@anampn προφήτης@nampc" 
"1Th","04","03","03AH","οὗτος@rdnns () θέλημα@nnnsc ὁ@dgms θεός@ngmsc ὁ@dnms ἁγιασμός@nnmsc σύ@rpg-p ἀπέχω@vnpm σύ@rpa-p ἀπό@pg ὁ@dgfs πορνεία@ngfsc" 
"1Th","04","04","03AH","οἶδα@vnxa εἷς@acamsn ἕκαστος@aiamsn ὁ@dans ἑαυτοῦ@rxgms σκεῦος@nansc κτάομαι@vnpm ἐν@pd τιμή@ndfsc" 
"1Th","04","05","03AH","μή@x ἐν@pd ἐπιθυμία@ngfsc καθάπερ@cs καί@b ὁ@dnnp ἔθνος@nnnpc" 
"1Th","04","15","03AH","ὁ@dnmp περιλείπομαι@vpppnmp εἰς@pa ὁ@dafs παρουσία@nafsc (ὁ@dgms κύριος@ngmsc) []" 
"1Th","04","16b","03AH","() ὁ@dnmp νεκρός@annmpn ἐν@pd Χριστός@ndmsp ἀνίστημι@vifm3p πρῶτος@aonmpn" 
"1Th","04","17","03AH","() ὁ@dnmp περιλείπομαι@vpppnmp εἰς@pa ὁ@dafs παρουσία@nafsc αὐτός@rpgms ἅμα@b σύν@pd αὐτός@rpdmp ἁρπάζω@vifp1p ἐν@pd νεφέλη@ndfpc εἰς@pa ἀπάντησις@nafsc ὁ@dgms κύριος@ngmsc εἰς@pa ἀήρ@namsc ()" 
"1Th","05","19","03AH","ὁ@dans πνεῦμα@nansc μή@x σβέννυμι@vdpa2p" 
"1Th","05","20","03AH","προφητεία@nafpc μή@x ἐξουθενέω@vdpa2p" 
"1Th","05","23","03AH","ὁ@dnns πνεῦμα@nnnsc σύ@rpg-p καί@cc ὁ@dnfs ψυχή@nnfsc καί@cc ὁ@dnns σῶμα@nnnsc ἀμέμπτως@b ἐν@pd ὁ@ddfs παρουσία@ndfsc ὁ@dgms κύριος@ngmsc καί@cc σωτήρ@ngmsc ἐγώ@rpg-p Χριστός@ngmsp τηρέω@voap3s" 
"1Th","05","26","03AH","ἀσπάζομαι@vdam2p πᾶς@aiampn ὁ@damp ἀδελφός@nampc ἐν@pd φίλημα@ndnsc ἅγιος@andnsn" 
"2Th","00","00","03AH","πρός@pa Θεσσαλονικεύς@nampp β᾽@ac---n" 
"2Th","01","06","03AH","εἴπερ@cs δίκαιος@annnsn παρά@pd κύριος@ndmsc ἀποδίδωμι@vnaa ὁ@ddmp θλίβω@vppadmp σύ@rpa-p θλῖψις@nafsc" 
"2Th","01","07","03AH","καί@cc σύ@rpd-p ὁ@ddmp θλίβω@vpppdmp ἄνεσις@nafsc (μετά@pg ἐγώ@rpg-p) ἐν@pd ὁ@ddfs ἀποκάλυψις@ndfsc ὁ@dgms κύριος@ngmsc Ἰησοῦς@ngmsp ἀπό@pg οὐρανός@ngmsc μετά@pg ἄγγελος@ngmpc δύναμις@ngfsc αὐτός@rpgms" 
"2Th","01","08","03AH","ἔρχομαι@vppmgms εἰς@pa ἐκδίκησις@nafsc ὁ@ddmp μή@x οἶδα@vpxadmp θεός@namsc καί@cc ὁ@ddmp μή@x ὑπακούω@vppadmp ὁ@ddns εὐαγγέλιον@ndnsc" 
