"div_chapter","div_section","id","word_id","form","nlform","bgm","lemma","bgmpos","document_id"
"12","12.11",2393,"2027","μεριμνήσητε","μεριμνήσητε","μεριμνάω@vsaa2p","μεριμνάω","vsaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.11",2394,"2028","πῶς","πῶς","πῶς@b","πῶς","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.11",2395,"2029","ἢ","ἢ","ἤ@cc","ἤ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.11",2396,"2030","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.11",2397,"2031","ἀπολογήσησθε","ἀπολογήσησθε","ἀπολογέομαι@vsam2p","ἀπολογέομαι","vsam2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.11",2398,"2032","ἢ","ἢ","ἤ@cc","ἤ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.11",2399,"2033","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.11",2400,"2034","εἴπητε","εἴπητε","λέγω@vsaa2p","λέγω","vsaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.11",2401,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2402,"2035","τὸ","τὸ","ὁ@dnns","ὁ","dnns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2403,"2036","γὰρ","γὰρ","γάρ@cc","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2404,"2037","ἅγιον","ἅγιον","ἅγιος@annnsn","ἅγιος","annnsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2405,"2038","πνεῦμα","πνεῦμα","πνεῦμα@nnnsc","πνεῦμα","nnnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2406,"2039","διδάξει","διδάξει","διδάσκω@vifa3s","διδάσκω","vifa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2407,"2040","ὑμᾶς","ὑμᾶς","σύ@rpa-p","σύ","rpa-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2408,"2041","ἐν","ἐν","ἐν@pd","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2409,"2042","αὐτῇ","αὐτῇ","αὐτός@atdfsn","αὐτός","atdfsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2410,"2043","τῇ","τῇ","ὁ@ddfs","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2411,"2044","ὥρᾳ","ὥρᾳ","ὥρα@ndfsc","ὥρα","ndfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2412,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2413,"2045","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2414,"2046","δεῖ","δεῖ","δεῖ@vipa3s","δεῖ","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2415,"2047","εἰπεῖν","εἰπεῖν","λέγω@vnaa","λέγω","vnaa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2416,"2048","ὑμᾶς","ὑμᾶς","σύ@rpa-p","σύ","rpa-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.12",2417,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.13",2418,"2049","τις","τις","τὶς@rinms","τὶς","rinms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.13",2419,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.13",2420,"2050","τῷ","τῷ","ὁ@ddms","ὁ","ddms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.13",2421,"2051","ἀδελφῷ","ἀδελφῷ","ἀδελφός@ndmsc","ἀδελφός","ndmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.13",2422,"2052","μερίσασθαι","μερίσασθαι","μερίζω@vnam","μερίζω","vnam","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.13",2423,"2053","μετ᾽","μετὰ","μετά@pg","μετά","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.13",2424,"2054","ἐμοῦ","ἐμοῦ","ἐγώ@rpg-s","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.13",2425,"2055","τὴν","τὴν","ὁ@dafs","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.13",2426,"2056","κληρονομίαν","κληρονομίαν","κληρονομία@nafsc","κληρονομία","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.13",2427,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.14",2428,"2057","εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.14",2429,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.14",2430,"2058","τίς","τίς","τίς@rqnms","τίς","rqnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.14",2431,"2059","με","με","ἐγώ@rpa-s","ἐγώ","rpa-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.14",2432,"2060","κατέστησεν","κατέστησεν","καθίστημι@viaa3s","καθίστημι","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.14",2433,"2061","κριτὴν","κριτὴν","κριτής@namsc","κριτής","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.14",2434,"2062","ἐφ᾽","ἐπὶ","ἐπί@pa","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.14",2435,"2063","ὑμᾶς","ὑμᾶς","σύ@rpa-p","σύ","rpa-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.14",2436,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.16",2437,"2064","πλουσίου","πλουσίου","πλούσιος@angmsn","πλούσιος","angmsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.16",2438,"2065","εὐφόρησεν","εὐφόρησεν","εὐφορέω@viaa3s","εὐφορέω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.16",2439,"2066","ἡ","ἡ","ὁ@dnfs","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.16",2440,"2067","χώρα","χώρα","χώρα@nnfsc","χώρα","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.16",2441,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2442,"2068","εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2443,"2069","αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2444,"2070","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2445,"2071","θεός","θεός","θεός@nnmsc","θεός","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2446,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2447,"2072","ἄφρων","ἄφρων","ἄφρων@anvmsn","ἄφρων","anvmsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2448,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2449,"2073","ταύτῃ","ταύτῃ","οὗτος@rddfs","οὗτος","rddfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2450,"2074","τῇ","τῇ","ὁ@ddfs","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2451,"2075","νυκτὶ","νυκτὶ","νύξ@ndfsc","νύξ","ndfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2452,"2076","τὴν","τὴν","ὁ@dafs","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2453,"2077","ψυχήν","ψυχήν","ψυχή@nafsc","ψυχή","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2454,"2078","σου","σου","σύ@rpg-s","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2455,"2079","ἀπαιτοῦσιν","ἀπαιτοῦσιν","ἀπαιτέω@vipa3p","ἀπαιτέω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2456,"2080","ἀπὸ","ἀπὸ","ἀπό@pg","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2457,"2081","σοῦ","σοῦ","σύ@rpg-s","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2458,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2459,"2082","ἃ","ἃ","ὅς@rranp","ὅς","rranp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2460,"2083","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2461,"2084","ἡτοίμασας","ἡτοίμασας","ἑτοιμάζω@viaa2s","ἑτοιμάζω","viaa2s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2462,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2463,"2085","τίνος","τίνος","τίς@rqgms","τίς","rqgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2464,"2086","ἔσται","ἔσται","εἰμί@vifm3s","εἰμί","vifm3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.20",2465,"-",";",";","-",";","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2466,"2087","μὴ","μὴ","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2467,"2088","μεριμνᾶτε","μεριμνᾶτε","μεριμνάω@vdpa2p","μεριμνάω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2468,"2089","τῇ","τῇ","ὁ@ddfs","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2469,"2090","ψυχῇ","ψυχῇ","ψυχή@ndfsc","ψυχή","ndfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2470,"2091","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2471,"2092","φάγητε","φάγητε","ἐσθίω@vsaa2p","ἐσθίω","vsaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2472,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2473,"2093","μηδὲ","μηδὲ","μηδέ@x","μηδέ","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2474,"2094","τῷ","τῷ","ὁ@ddns","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2475,"2095","σώματι","σώματι","σῶμα@ndnsc","σῶμα","ndnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2476,"2096","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2477,"2097","ἐνδύσησθε","ἐνδύσησθε","ἐνδύω@vsam2p","ἐνδύω","vsam2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.22",2478,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2479,"2098","ἡ","ἡ","ὁ@dnfs","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2480,"2099","ψυχή","ψυχή","ψυχή@nnfsc","ψυχή","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2481,"2100","πλεῖόν","πλεῖόν","πολύς@anansc","πολύς","anansc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2482,"2101","ἐστιν","ἐστιν","εἰμί@vipa3s","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2483,"2102","τῆς","τῆς","ὁ@dgfs","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2484,"2103","τροφῆς","τροφῆς","τροφή@ngfsc","τροφή","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2485,"2104","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2486,"2105","τὸ","τὸ","ὁ@dnns","ὁ","dnns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2487,"2106","σῶμα","σῶμα","σῶμα@nnnsc","σῶμα","nnnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2488,"2107","τοῦ","τοῦ","ὁ@dgns","ὁ","dgns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2489,"2108","ἐνδύματος","ἐνδύματος","ἔνδυμα@ngnsc","ἔνδυμα","ngnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.23",2490,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2491,"2109","κατανοήσατε","κατανοήσατε","κατανοέω@vdaa2p","κατανοέω","vdaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2492,"2110","τοὺς","τοὺς","ὁ@damp","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2493,"2111","κόρακας","κόρακας","κόραξ@nampc","κόραξ","nampc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2494,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2495,"2112","οὔτε","οὔτε","οὔτε@b","οὔτε","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2496,"2113","σπείρουσιν","σπείρουσιν","σπείρω@vipa3p","σπείρω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2497,"2114","οὔτε","οὔτε","οὔτε@b","οὔτε","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2498,"2115","θερίζουσιν","θερίζουσιν","θερίζω@vipa3p","θερίζω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2499,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2500,"2116","ἀποθήκη","ἀποθήκη","ἀποθήκη@nafpc","ἀποθήκη","nafpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.24",2501,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2502,"2117","τὰ","τὰ","ὁ@danp","ὁ","danp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2503,"2118","κρίνα","κρίνα","κρίνον@nanpc","κρίνον","nanpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2504,"2119","οὐχ","οὐχ","οὐ@b","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2505,"2120","ὑφαίνει","ὑφαίνει","ὑφαίνω@vipa3s","ὑφαίνω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2506,"2121","οὔτε","οὔτε","οὔτε@b","οὔτε","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2507,"2122","νήθει","νήθει","νήθω@vipa3s","νήθω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2508,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2509,"2123","οὐδὲ","οὐδὲ","οὐδέ@cc","οὐδέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2510,"2124","Σολομὼν","Σολομὼν","Σολομών@nnmsp","Σολομών","nnmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2511,"2125","ἐν","ἐν","ἐν@pd","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2512,"2126","πάσῃ","πάσῃ","πᾶς@aidfsn","πᾶς","aidfsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2513,"2127","τῇ","τῇ","ὁ@ddfs","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2514,"2128","δόξῃ","δόξῃ","δόξα@ndfsc","δόξα","ndfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2515,"2129","αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2516,"2130","περιεβάλετο","περιεβάλετο","περιβάλλω@viam3s","περιβάλλω","viam3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2517,"2131","ὡς","ὡς","ὡς@cs","ὡς","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2518,"2132","ἓν","ἓν","εἷς@acnnsn","εἷς","acnnsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2519,"2133","τούτων","τούτων","οὗτος@rdgnp","οὗτος","rdgnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.27",2520,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.28",2521,"2134","ὀλιγόπιστοι","ὀλιγόπιστοι","ὀλιγόπιστος@anvmpn","ὀλιγόπιστος","anvmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.28",2522,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2523,"2135","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2524,"2136","ὑμεῖς","ὑμεῖς","σύ@rpn-p","σύ","rpn-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2525,"2137","μὴ","μὴ","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2526,"2138","ζητεῖτε","ζητεῖτε","ζητέω@vdpa2p","ζητέω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2527,"2139","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2528,"2140","φάγητε","φάγητε","ἐσθίω@vsaa2p","ἐσθίω","vsaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2529,"2141","ἢ","ἢ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2530,"2142","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2531,"2143","πίητε","πίητε","πίνω@vsaa2p","πίνω","vsaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2532,"2144","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2533,"2145","μὴ","μὴ","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2534,"2146","μετεωρίζεσθε","μετεωρίζεσθε","μετεωρίζομαι@vdpp2p","μετεωρίζομαι","vdpp2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.29",2535,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2536,"2147","ταῦτα","ταῦτα","οὗτος@rdanp","οὗτος","rdanp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2537,"2148","γὰρ","γὰρ","γάρ@cc","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2538,"2149","τὰ","τὰ","ὁ@dnnp","ὁ","dnnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2539,"2150","ἔθνη","ἔθνη","ἔθνος@nnnpc","ἔθνος","nnnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2540,"2151","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2541,"2152","κόσμου","κόσμου","κόσμος@ngmsc","κόσμος","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2542,"2153","ἐπιζητεῖ","ἐπιζητεῖ","ἐπιζητέω@vipa3s","ἐπιζητέω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2543,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2544,"2154","οἶδεν","οἶδεν","οἶδα@vixa3s","οἶδα","vixa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2545,"2155","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2546,"2156","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2547,"2157","πατήρ","πατήρ","πατήρ@nnmsc","πατήρ","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2548,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2549,"2158","ὅτι","ὅτι","ὅτι@cs","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2550,"2159","χρῄζετε","χρῄζετε","χρῄζω@vipa2p","χρῄζω","vipa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2551,"2160","τούτων","τούτων","οὗτος@rdgnp","οὗτος","rdgnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.30",2552,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2553,"2161","ζητεῖτε","ζητεῖτε","ζητέω@vdpa2p","ζητέω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2554,"2162","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2555,"2163","τὴν","τὴν","ὁ@dafs","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2556,"2164","βασιλείαν","βασιλείαν","βασιλεία@nafsc","βασιλεία","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2557,"2165","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2558,"2166","θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2559,"2167","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2560,"2168","ταῦτα","ταῦτα","οὗτος@rdnnp","οὗτος","rdnnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2561,"2169","προστεθήσεται","προστεθήσεται","προστίθημι@vifp3s","προστίθημι","vifp3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2562,"2170","ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.31",2563,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.32",2564,"2171","τὸ","τὸ","ὁ@dnns","ὁ","dnns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.32",2565,"2172","μικρὸν","μικρὸν","μικρός@annnsn","μικρός","annnsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.32",2566,"2173","ποίμνιον","ποίμνιον","ποίμνιον@nnnsc","ποίμνιον","nnnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.32",2567,"2174","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.32",2568,"2175","πατήρ","πατήρ","πατήρ@nnmsc","πατήρ","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.32",2569,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.35",2570,"2176","αἱ","αἱ","ὁ@dnfp","ὁ","dnfp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.35",2571,"2177","ὀσφύες","ὀσφύες","ὀσφύς@nnfpc","ὀσφύς","nnfpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.35",2572,"2178","περιεζωσμέναι","περιεζωσμέναι","περιζώννυμι@vpxpnfp","περιζώννυμι","vpxpnfp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.35",2573,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.35",2574,"2179","οἱ","οἱ","ὁ@dnmp","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.35",2575,"2180","λύχνοι","λύχνοι","λύχνος@nnmpc","λύχνος","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.35",2576,"2181","καιόμενοι","καιόμενοι","καίω@vpppnmp","καίω","vpppnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.35",2577,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.36",2578,"2182","προσδεχομένοις","προσδεχομένοις","προσδέχομαι@vppmdmp","προσδέχομαι","vppmdmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"12","12.36",2579,"2183","τὸν","τὸν","ὁ@dams","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
