"div_chapter","div_section","id","word_id","form","nlform","bgm","lemma","bgmpos","document_id"
"12","12.17",8472,"7057","οὐκ","οὐκ","οὐ@b","οὐ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.17",8473,"7058","ἔχω","ἔχω","ἔχω@vipa1s","ἔχω","vipa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.17",8474,"7059","ποῦ","ποῦ","ποῦ@b","ποῦ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.17",8475,"7060","συνάξω","συνάξω","συνάγω@vifa1s","συνάγω","vifa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.17",8476,"7061","τοὺς","τοὺς","ὁ@damp","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.17",8477,"7062","καρπούς","καρπούς","καρπός@nampc","καρπός","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.17",8478,"7063","μου","μου","ἐγώ@rpg-s","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.17",8479,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8480,"7064","Καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8481,"7065","εἶπε","εἶπε","λέγω@viaa3s","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8482,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8483,"7066","τοῦτο","τοῦτο","οὗτος@rdans","οὗτος","rdans","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8484,"7067","ποιήσω","ποιήσω","ποιέω@vifa1s","ποιέω","vifa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8485,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8486,"7068","καθελῶ","καθελῶ","καθαιρέω@vifa1s","καθαιρέω","vifa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8487,"7069","μου","μου","ἐγώ@rpg-s","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8488,"7070","τὰς","τὰς","ὁ@dafp","ὁ","dafp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8489,"7071","ἀποθήκας","ἀποθήκας","ἀποθήκη@nafpc","ἀποθήκη","nafpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8490,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8491,"7072","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8492,"7073","μείζονας","μείζονας","μέγας@anafpc","μέγας","anafpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8493,"7074","οἰκοδομήσω","οἰκοδομήσω","οἰκοδομέω@vifa1s","οἰκοδομέω","vifa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8494,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8495,"7075","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8496,"7076","συνάξω","συνάξω","συνάγω@vifa1s","συνάγω","vifa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8497,"7077","ἐκεῖ","ἐκεῖ","ἐκεῖ@b","ἐκεῖ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8498,"7078","πάντα","πάντα","πᾶς@aianpn","πᾶς","aianpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8499,"7079","τὰ","τὰ","ὁ@danp","ὁ","danp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8500,"7080","γεννήματά","γεννήματά","γέννημα@nanpc","γέννημα","nanpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8501,"7081","μου","μου","ἐγώ@rpg-s","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8502,"7082","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8503,"7083","τὰ","τὰ","ὁ@danp","ὁ","danp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8504,"7084","ἀγαθά","ἀγαθά","ἀγαθός@ananpn","ἀγαθός","ananpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8505,"7085","μου","μου","ἐγώ@rpg-s","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.18",8506,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8507,"7086","Καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8508,"7087","ἐρῶ","ἐρῶ","λέγω@vifa1s","λέγω","vifa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8509,"7088","τῇ","τῇ","ὁ@ddfs","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8510,"7089","ψυχῇ","ψυχῇ","ψυχή@ndfsc","ψυχή","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8511,"7090","μου","μου","ἐγώ@rpg-s","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8512,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8513,"7091","ψυχὴ","ψυχὴ","ψυχή@nvfsc","ψυχή","nvfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8514,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8515,"7092","ἔχεις","ἔχεις","ἔχω@vipa2s","ἔχω","vipa2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8516,"7093","πολλὰ","πολλὰ","πολύς@ananpn","πολύς","ananpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8517,"7094","ἀγαθὰ","ἀγαθὰ","ἀγαθός@ananpn","ἀγαθός","ananpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8518,"7095","κείμενα","κείμενα","κεῖμαι@vpppanp","κεῖμαι","vpppanp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8519,"7096","εἰς","εἰς","εἰς@pa","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8520,"7097","ἔτη","ἔτη","ἔτος@nanpc","ἔτος","nanpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8521,"7098","πολλά","πολλά","πολύς@ananpn","πολύς","ananpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8522,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8523,"7099","ἀναπαύου","ἀναπαύου","ἀναπαύω@vdpm2s","ἀναπαύω","vdpm2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8524,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8525,"7100","φάγε","φάγε","ἐσθίω@vdaa2s","ἐσθίω","vdaa2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8526,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8527,"7101","πίε","πίε","πίνω@vdaa2s","πίνω","vdaa2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8528,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8529,"7102","εὐφραίνου","εὐφραίνου","εὐφραίνω@vdpp2s","εὐφραίνω","vdpp2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.19",8530,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8531,"7103","Εἶπε","εἶπε","λέγω@viaa3s","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8532,"7104","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8533,"7105","αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8534,"7106","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8535,"7107","θεός","θεός","θεός@nnmsc","θεός","nnmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8536,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8537,"7108","ἄφρον","ἄφρον","ἄφρων@anvmsn","ἄφρων","anvmsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8538,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8539,"7109","ταύτῃ","ταύτῃ","οὗτος@rddfs","οὗτος","rddfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8540,"7110","τῇ","τῇ","ὁ@ddfs","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8541,"7111","νυκτὶ","νυκτὶ","νύξ@ndfsc","νύξ","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8542,"7112","τὴν","τὴν","ὁ@dafs","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8543,"7113","ψυχήν","ψυχήν","ψυχή@nafsc","ψυχή","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8544,"7114","σου","σου","σύ@rpg-s","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8545,"7115","ἀπαιτοῦσιν","ἀπαιτοῦσιν","ἀπαιτέω@vipa3p","ἀπαιτέω","vipa3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8546,"7116","ἀπὸ","ἀπὸ","ἀπό@pg","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8547,"7117","σοῦ","σοῦ","σύ@rpg-s","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8548,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8549,"7118","ἃ","ἃ","ὅς@rranp","ὅς","rranp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8550,"7119","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8551,"7120","ἡτοίμασας","ἡτοίμασας","ἑτοιμάζω@viaa2s","ἑτοιμάζω","viaa2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8552,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8553,"7121","τίνι","τίνι","τίς@rqdms","τίς","rqdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8554,"7122","ἔσται","ἔσται","εἰμί@vifm3s","εἰμί","vifm3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.20",8555,"-",";",";","-",";","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8556,"7123","Οὕτως","οὕτως","οὕτω@b","οὕτω","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8557,"7124","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8558,"7125","θησαυρίζων","θησαυρίζων","θησαυρίζω@vppanms","θησαυρίζω","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8559,"7126","ἑαυτῷ","ἑαυτῷ","ἑαυτοῦ@rxdms","ἑαυτοῦ","rxdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8560,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8561,"7127","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8562,"7128","μὴ","μὴ","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8563,"7129","εἰς","εἰς","εἰς@pa","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8564,"7130","θεὸν","θεὸν","θεός@namsc","θεός","namsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8565,"7131","πλουτῶν","πλουτῶν","πλουτέω@vppanms","πλουτέω","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.21",8566,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8567,"7132","Εἶπε","εἶπε","λέγω@viaa3s","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8568,"7133","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8569,"7134","πρὸς","πρὸς","πρός@pa","πρός","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8570,"7135","τοὺς","τοὺς","ὁ@damp","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8571,"7136","μαθητὰς","μαθητὰς","μαθητής@nampc","μαθητής","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8572,"7137","αὑτοῦ","αὑτοῦ","αὐτός@rpgms","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8573,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8574,"7138","διὰ","διὰ","διά@pa","διά","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8575,"7139","τοῦτο","τοῦτο","οὗτος@rdans","οὗτος","rdans","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8576,"7140","ὑμῖν","λέγω","σύ@rpd-p","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8577,"7141","λέγω","ὑμῖν","λέγω@vipa1s","λέγω","vipa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8578,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8579,"7142","μὴ","μὴ","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8580,"7143","μεριμνᾶτε","μεριμνᾶτε","μεριμνάω@vdpa2p","μεριμνάω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8581,"7144","τῇ","τῇ","ὁ@ddfs","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8582,"7145","ψυχῇ","ψυχῇ","ψυχή@ndfsc","ψυχή","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8583,"7146","ὑμῶν","ὑμῶν","σύ@rpg-p","σύ","rpg-p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8584,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8585,"7147","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8586,"7148","φάγητε","φάγητε","ἐσθίω@vsaa2p","ἐσθίω","vsaa2p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8587,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8588,"7149","μηδὲ","μηδὲ","μηδέ@x","μηδέ","x","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8589,"7150","τῷ","τῷ","ὁ@ddns","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8590,"7151","σώματι","σώματι","σῶμα@ndnsc","σῶμα","ndnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8591,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8592,"7152","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8593,"7153","ἐνδύσησθε","ἐνδύσησθε","ἐνδύω@vsam2p","ἐνδύω","vsam2p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.22",8594,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8595,"7154","Ἡ","ἡ","ὁ@dnfs","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8596,"7155","ψυχή","ψυχή","ψυχή@nnfsc","ψυχή","nnfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8597,"7156","πλεῖόν","πλεῖόν","πολύς@anansc","πολύς","anansc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8598,"7157","ἐστι","ἐστι","εἰμί@vipa3s","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8599,"7158","τῆς","τῆς","ὁ@dgfs","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8600,"7159","τροφῆς","τροφῆς","τροφή@ngfsc","τροφή","ngfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8601,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8602,"7160","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8603,"7161","τὸ","τὸ","ὁ@dnns","ὁ","dnns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8604,"7162","σῶμα","σῶμα","σῶμα@nnnsc","σῶμα","nnnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8605,"7163","τοῦ","τοῦ","ὁ@dgns","ὁ","dgns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8606,"7164","ἐνδύματος","ἐνδύματος","ἔνδυμα@ngnsc","ἔνδυμα","ngnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.23",8607,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8608,"7165","Κατανοήσατε","κατανοήσατε","κατανοέω@vdaa2p","κατανοέω","vdaa2p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8609,"7166","τοὺς","τοὺς","ὁ@damp","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8610,"7167","κόρακας","κόρακας","κόραξ@nampc","κόραξ","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8611,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8612,"7168","ὅτι","ὅτι","ὅτι@cs","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8613,"7169","οὐ","οὐ","οὐ@b","οὐ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8614,"7170","σπείρουσιν","σπείρουσιν","σπείρω@vipa3p","σπείρω","vipa3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8615,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8616,"7171","οὐδὲ","οὐδὲ","οὐδέ@cc","οὐδέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8617,"7172","θερίζουσιν","θερίζουσιν","θερίζω@vipa3p","θερίζω","vipa3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8618,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8619,"7173","οἷς","οἷς","ὅς@rrdmp","ὅς","rrdmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8620,"7174","οὐκ","οὐκ","οὐ@b","οὐ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8621,"7175","ἔστι","ἔστιν","εἰμί@vipa3s","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8622,"7176","ταμεῖον","ταμεῖον","ταμεῖον@nnnsc","ταμεῖον","nnnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8623,"7177","οὐδὲ","οὐδὲ","οὐδέ@cc","οὐδέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8624,"7178","ἀποθήκη","ἀποθήκη","ἀποθήκη@nnfsc","ἀποθήκη","nnfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8625,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8626,"7179","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8627,"7180","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8628,"7181","θεὸς","θεὸς","θεός@nnmsc","θεός","nnmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8629,"7182","τρέφει","τρέφει","τρέφω@vipa3s","τρέφω","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8630,"7183","αὐτούς","αὐτούς","αὐτός@rpamp","αὐτός","rpamp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8631,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8632,"7184","πόσῳ","πόσῳ","πόσος@aqdnsn","πόσος","aqdnsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8633,"7185","μᾶλλον","μᾶλλον","μᾶλλον@b","μᾶλλον","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8634,"7186","ὑμεῖς","ὑμεῖς","σύ@rpn-p","σύ","rpn-p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8635,"7187","διαφέρετε","διαφέρετε","διαφέρω@vipa2p","διαφέρω","vipa2p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8636,"7188","τῶν","τῶν","ὁ@dgnp","ὁ","dgnp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8637,"7189","πετεινῶν","πετεινῶν","πετεινός@ngnpc","πετεινός","ngnpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.24",8638,"-",";",";","-",";","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8639,"7190","Τίς","τίς","τίς@rqnms","τίς","rqnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8640,"7191","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8641,"7192","ἐξ","ἐξ","ἐκ@pg","ἐκ","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8642,"7193","ὑμῶν","ὑμῶν","σύ@rpg-p","σύ","rpg-p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8643,"7194","μεριμνῶν","μεριμνῶν","μεριμνάω@vppanms","μεριμνάω","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8644,"7195","δύναται","δύναται","δύναμαι@vipm3s","δύναμαι","vipm3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8645,"7196","προσθεῖναι","προσθεῖναι","προστίθημι@vnaa","προστίθημι","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8646,"7197","ἐπὶ","ἐπὶ","ἐπί@pa","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8647,"7198","τὴν","τὴν","ὁ@dafs","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8648,"7199","ἡλικίαν","ἡλικίαν","ἡλικία@nafsc","ἡλικία","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8649,"7200","αὑτοῦ","αὑτοῦ","αὐτός@rpgms","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8650,"7201","πῆχυν","πῆχυν","πῆχυς@namsc","πῆχυς","namsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8651,"7202","ἕνα","ἕνα","εἷς@acamsn","εἷς","acamsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.25",8652,"-",";",";","-",";","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.26",8653,"7203","Εἰ","εἰ","εἰ@cs","εἰ","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.26",8654,"7204","οὖν","οὖν","οὖν@cc","οὖν","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.26",8655,"7205","οὔτε","οὔτε","οὔτε@b","οὔτε","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.26",8656,"7206","ἐλάχιστον","ἐλάχιστον","ἐλαχύς@ananss","ἐλαχύς","ananss","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.26",8657,"7207","δύνασθε","δύνασθε","δύναμαι@vipm2p","δύναμαι","vipm2p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.26",8658,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.26",8659,"7208","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.26",8660,"7209","περὶ","περὶ","περί@pg","περί","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"12","12.26",8661,"7210","τῶν","τῶν","ὁ@dgnp","ὁ","dgnp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
